ticker,session_date,entry_rule,exit_rule,status,entry_idx,exit_idx,entry_price,exit_price,entry_ts,exit_ts,bars_held,underlying_pnl,underlying_pct,hit_daily_target,hit_daily_stop
JPM,2025-04-30,A,Z,ok,0.0,23.0,240.58,239.27,2025-04-30 09:30:00-04:00,2025-04-30 09:53:00-04:00,23.0,-1.3100000000000023,-0.0054451741624407775,False,False
JPM,2025-04-30,B,—,skipped_entry,,,,,,,,,,,
JPM,2025-04-30,C,X,ok,29.0,209.0,238.57,242.1106,2025-04-30 09:59:00-04:00,2025-04-30 12:59:00-04:00,180.0,3.540600000000012,0.014840927191180835,False,False
JPM,2025-04-30,C,Y,ok,29.0,53.0,238.57,240.315,2025-04-30 09:59:00-04:00,2025-04-30 10:23:00-04:00,24.0,1.7450000000000045,0.0073144150563776026,False,False
JPM,2025-04-30,C,Z,ok,29.0,182.0,238.57,241.41,2025-04-30 09:59:00-04:00,2025-04-30 12:32:00-04:00,153.0,2.8400000000000034,0.011904262899777857,False,False
SPY,2025-05-05,A,X,ok,0.0,180.0,562.67,565.57,2025-05-05 09:30:00-04:00,2025-05-05 12:30:00-04:00,180.0,2.900000000000091,0.005153997902856188,False,False
SPY,2025-05-05,A,Y,ok,0.0,3.0,562.67,562.62,2025-05-05 09:30:00-04:00,2025-05-05 09:33:00-04:00,3.0,-0.049999999999954525,-8.88620328077817e-05,False,False
SPY,2025-05-05,A,Z,ok,0.0,105.0,562.67,564.56,2025-05-05 09:30:00-04:00,2025-05-05 11:15:00-04:00,105.0,1.8899999999999864,0.0033589848401371788,False,False
SPY,2025-05-05,B,X,ok,3.0,183.0,562.62,565.4253,2025-05-05 09:33:00-04:00,2025-05-05 12:33:00-04:00,180.0,2.8052999999999884,0.004986136290924582,False,False
SPY,2025-05-05,B,Y,ok,3.0,4.0,562.62,562.93,2025-05-05 09:33:00-04:00,2025-05-05 09:34:00-04:00,1.0,0.30999999999994543,0.0005509935658169732,False,False
SPY,2025-05-05,B,Z,ok,3.0,105.0,562.62,564.56,2025-05-05 09:33:00-04:00,2025-05-05 11:15:00-04:00,102.0,1.9399999999999409,0.003448153282855108,False,False
SPY,2025-05-05,C,X,ok,22.0,202.0,562.159,565.7,2025-05-05 09:52:00-04:00,2025-05-05 12:52:00-04:00,180.0,3.5410000000000537,0.006298929662248677,False,False
SPY,2025-05-05,C,Y,ok,22.0,25.0,562.159,562.68,2025-05-05 09:52:00-04:00,2025-05-05 09:55:00-04:00,3.0,0.5209999999999582,0.0009267840593141054,False,False
SPY,2025-05-05,C,Z,ok,22.0,105.0,562.159,564.56,2025-05-05 09:52:00-04:00,2025-05-05 11:15:00-04:00,83.0,2.4009999999999536,0.004271033639948758,False,False
JPM,2025-05-05,A,X,ok,0.0,30.0,250.865,252.91,2025-05-05 09:30:00-04:00,2025-05-05 10:00:00-04:00,30.0,2.0449999999999875,0.008151794790026458,True,False
JPM,2025-05-05,A,Y,ok,0.0,1.0,250.865,251.39,2025-05-05 09:30:00-04:00,2025-05-05 09:31:00-04:00,1.0,0.5249999999999773,0.002092759053674196,False,False
JPM,2025-05-05,A,Z,ok,0.0,18.0,250.865,251.32,2025-05-05 09:30:00-04:00,2025-05-05 09:48:00-04:00,18.0,0.4549999999999841,0.0018137245131843185,False,False
JPM,2025-05-05,B,X,ok,1.0,30.0,251.39,252.91,2025-05-05 09:31:00-04:00,2025-05-05 10:00:00-04:00,29.0,1.5200000000000102,0.0060463821154382045,True,False
JPM,2025-05-05,B,Y,ok,1.0,2.0,251.39,251.77,2025-05-05 09:31:00-04:00,2025-05-05 09:32:00-04:00,1.0,0.3800000000000239,0.001511595528859636,False,False
JPM,2025-05-05,B,Z,ok,1.0,18.0,251.39,251.32,2025-05-05 09:31:00-04:00,2025-05-05 09:48:00-04:00,17.0,-0.06999999999999318,-0.00027845180794778304,False,False
JPM,2025-05-05,C,X,ok,1.0,30.0,251.39,252.91,2025-05-05 09:31:00-04:00,2025-05-05 10:00:00-04:00,29.0,1.5200000000000102,0.0060463821154382045,True,False
JPM,2025-05-05,C,Y,ok,1.0,2.0,251.39,251.77,2025-05-05 09:31:00-04:00,2025-05-05 09:32:00-04:00,1.0,0.3800000000000239,0.001511595528859636,False,False
JPM,2025-05-05,C,Z,ok,1.0,18.0,251.39,251.32,2025-05-05 09:31:00-04:00,2025-05-05 09:48:00-04:00,17.0,-0.06999999999999318,-0.00027845180794778304,False,False
SPY,2025-05-06,A,X,ok,0.0,180.0,558.19,560.75,2025-05-06 09:30:00-04:00,2025-05-06 12:30:00-04:00,180.0,2.5599999999999454,0.004586251993048864,False,False
SPY,2025-05-06,A,Y,ok,0.0,1.0,558.19,558.54,2025-05-06 09:30:00-04:00,2025-05-06 09:31:00-04:00,1.0,0.34999999999990905,0.0006270266396744997,False,False
SPY,2025-05-06,A,Z,ok,0.0,15.0,558.19,559.25,2025-05-06 09:30:00-04:00,2025-05-06 09:45:00-04:00,15.0,1.0599999999999454,0.0018989949658717378,False,False
SPY,2025-05-06,B,X,ok,0.0,180.0,558.19,560.75,2025-05-06 09:30:00-04:00,2025-05-06 12:30:00-04:00,180.0,2.5599999999999454,0.004586251993048864,False,False
SPY,2025-05-06,B,Y,ok,0.0,1.0,558.19,558.54,2025-05-06 09:30:00-04:00,2025-05-06 09:31:00-04:00,1.0,0.34999999999990905,0.0006270266396744997,False,False
SPY,2025-05-06,B,Z,ok,0.0,15.0,558.19,559.25,2025-05-06 09:30:00-04:00,2025-05-06 09:45:00-04:00,15.0,1.0599999999999454,0.0018989949658717378,False,False
SPY,2025-05-06,C,X,ok,24.0,204.0,557.1299,559.67,2025-05-06 09:54:00-04:00,2025-05-06 12:54:00-04:00,180.0,2.5400999999999385,0.004559259878171928,False,False
SPY,2025-05-06,C,Y,ok,24.0,38.0,557.1299,558.405,2025-05-06 09:54:00-04:00,2025-05-06 10:08:00-04:00,14.0,1.2750999999999522,0.002288694252453426,False,False
SPY,2025-05-06,C,Z,ok,24.0,143.0,557.1299,560.2999,2025-05-06 09:54:00-04:00,2025-05-06 11:53:00-04:00,119.0,3.169999999999959,0.005689875915832122,False,False
JPM,2025-05-06,A,X,ok,0.0,180.0,250.11,250.85,2025-05-06 09:30:00-04:00,2025-05-06 12:30:00-04:00,180.0,0.7399999999999807,0.002958698172803889,False,False
JPM,2025-05-06,A,Y,ok,0.0,1.0,250.11,250.14,2025-05-06 09:30:00-04:00,2025-05-06 09:31:00-04:00,1.0,0.029999999999972715,0.00011994722322167332,False,False
JPM,2025-05-06,A,Z,ok,0.0,56.0,250.11,251.86,2025-05-06 09:30:00-04:00,2025-05-06 10:26:00-04:00,56.0,1.75,0.0069969213546039735,False,False
JPM,2025-05-06,B,X,ok,0.0,180.0,250.11,250.85,2025-05-06 09:30:00-04:00,2025-05-06 12:30:00-04:00,180.0,0.7399999999999807,0.002958698172803889,False,False
JPM,2025-05-06,B,Y,ok,0.0,1.0,250.11,250.14,2025-05-06 09:30:00-04:00,2025-05-06 09:31:00-04:00,1.0,0.029999999999972715,0.00011994722322167332,False,False
JPM,2025-05-06,B,Z,ok,0.0,56.0,250.11,251.86,2025-05-06 09:30:00-04:00,2025-05-06 10:26:00-04:00,56.0,1.75,0.0069969213546039735,False,False
JPM,2025-05-06,C,X,ok,0.0,180.0,250.11,250.85,2025-05-06 09:30:00-04:00,2025-05-06 12:30:00-04:00,180.0,0.7399999999999807,0.002958698172803889,False,False
JPM,2025-05-06,C,Y,ok,0.0,1.0,250.11,250.14,2025-05-06 09:30:00-04:00,2025-05-06 09:31:00-04:00,1.0,0.029999999999972715,0.00011994722322167332,False,False
JPM,2025-05-06,C,Z,ok,0.0,56.0,250.11,251.86,2025-05-06 09:30:00-04:00,2025-05-06 10:26:00-04:00,56.0,1.75,0.0069969213546039735,False,False
SPY,2025-05-15,A,X,ok,0.0,101.0,585.66,587.4754,2025-05-15 09:30:00-04:00,2025-05-15 11:11:00-04:00,101.0,1.8154000000000678,0.0030997507086023765,True,False
SPY,2025-05-15,A,Y,ok,0.0,1.0,585.66,586.09,2025-05-15 09:30:00-04:00,2025-05-15 09:31:00-04:00,1.0,0.43000000000006366,0.0007342143906021645,False,False
SPY,2025-05-15,A,Z,ok,0.0,116.0,585.66,588.01,2025-05-15 09:30:00-04:00,2025-05-15 11:26:00-04:00,116.0,2.3500000000000227,0.004012567018406623,True,False
SPY,2025-05-15,B,X,ok,1.0,101.0,586.09,587.4754,2025-05-15 09:31:00-04:00,2025-05-15 11:11:00-04:00,100.0,1.3854000000000042,0.0023638007814499548,True,False
SPY,2025-05-15,B,Y,ok,1.0,2.0,586.09,586.28,2025-05-15 09:31:00-04:00,2025-05-15 09:32:00-04:00,1.0,0.18999999999994088,0.00032418229282182067,False,False
SPY,2025-05-15,B,Z,ok,1.0,116.0,586.09,588.01,2025-05-15 09:31:00-04:00,2025-05-15 11:26:00-04:00,115.0,1.919999999999959,0.003275947380095137,True,False
SPY,2025-05-15,C,X,ok,17.0,101.0,585.5,587.4754,2025-05-15 09:47:00-04:00,2025-05-15 11:11:00-04:00,84.0,1.975400000000036,0.0033738684884714533,True,False
SPY,2025-05-15,C,Y,ok,17.0,23.0,585.5,585.88,2025-05-15 09:47:00-04:00,2025-05-15 09:53:00-04:00,6.0,0.37999999999999545,0.000649017933390257,False,False
SPY,2025-05-15,C,Z,ok,17.0,116.0,585.5,588.01,2025-05-15 09:47:00-04:00,2025-05-15 11:26:00-04:00,99.0,2.509999999999991,0.00428693424423568,True,False
SPY,2025-05-19,A,X,ok,0.0,17.0,589.0,590.85,2025-05-19 09:30:00-04:00,2025-05-19 09:47:00-04:00,17.0,1.8500000000000227,0.003140916808149444,True,False
SPY,2025-05-19,A,Y,ok,0.0,1.0,589.0,588.78,2025-05-19 09:30:00-04:00,2025-05-19 09:31:00-04:00,1.0,-0.22000000000002728,-0.00037351443123943514,False,False
SPY,2025-05-19,A,Z,ok,0.0,54.0,589.0,592.7,2025-05-19 09:30:00-04:00,2025-05-19 10:24:00-04:00,54.0,3.7000000000000455,0.006281833616298888,True,False
SPY,2025-05-19,B,X,ok,0.0,17.0,589.0,590.85,2025-05-19 09:30:00-04:00,2025-05-19 09:47:00-04:00,17.0,1.8500000000000227,0.003140916808149444,True,False
SPY,2025-05-19,B,Y,ok,0.0,1.0,589.0,588.78,2025-05-19 09:30:00-04:00,2025-05-19 09:31:00-04:00,1.0,-0.22000000000002728,-0.00037351443123943514,False,False
SPY,2025-05-19,B,Z,ok,0.0,54.0,589.0,592.7,2025-05-19 09:30:00-04:00,2025-05-19 10:24:00-04:00,54.0,3.7000000000000455,0.006281833616298888,True,False
SPY,2025-05-19,C,X,ok,0.0,17.0,589.0,590.85,2025-05-19 09:30:00-04:00,2025-05-19 09:47:00-04:00,17.0,1.8500000000000227,0.003140916808149444,True,False
SPY,2025-05-19,C,Y,ok,0.0,1.0,589.0,588.78,2025-05-19 09:30:00-04:00,2025-05-19 09:31:00-04:00,1.0,-0.22000000000002728,-0.00037351443123943514,False,False
SPY,2025-05-19,C,Z,ok,0.0,54.0,589.0,592.7,2025-05-19 09:30:00-04:00,2025-05-19 10:24:00-04:00,54.0,3.7000000000000455,0.006281833616298888,True,False
JPM,2025-05-19,A,X,ok,0.0,20.0,265.365,267.83,2025-05-19 09:30:00-04:00,2025-05-19 09:50:00-04:00,20.0,2.464999999999975,0.009289092382190473,True,False
JPM,2025-05-19,A,Y,ok,0.0,1.0,265.365,265.56,2025-05-19 09:30:00-04:00,2025-05-19 09:31:00-04:00,1.0,0.19499999999999318,0.0007348369227290455,False,False
JPM,2025-05-19,A,Z,ok,0.0,158.0,265.365,265.14,2025-05-19 09:30:00-04:00,2025-05-19 12:08:00-04:00,158.0,-0.22500000000002274,-0.0008478887569951679,True,True
JPM,2025-05-19,B,X,ok,6.0,20.0,266.05,267.83,2025-05-19 09:36:00-04:00,2025-05-19 09:50:00-04:00,14.0,1.7799999999999727,0.006690471715842783,True,False
JPM,2025-05-19,B,Y,ok,6.0,7.0,266.05,266.09,2025-05-19 09:36:00-04:00,2025-05-19 09:37:00-04:00,1.0,0.03999999999996362,0.00015034767900756857,False,False
JPM,2025-05-19,B,Z,ok,6.0,158.0,266.05,265.14,2025-05-19 09:36:00-04:00,2025-05-19 12:08:00-04:00,152.0,-0.910000000000025,-0.0034204096974253897,True,True
JPM,2025-05-19,C,X,ok,3.0,20.0,265.3,267.83,2025-05-19 09:33:00-04:00,2025-05-19 09:50:00-04:00,17.0,2.5299999999999727,0.009536373916321042,True,False
JPM,2025-05-19,C,Y,ok,3.0,5.0,265.3,265.62,2025-05-19 09:33:00-04:00,2025-05-19 09:35:00-04:00,2.0,0.3199999999999932,0.0012061816811156922,False,False
JPM,2025-05-19,C,Z,ok,3.0,158.0,265.3,265.14,2025-05-19 09:33:00-04:00,2025-05-19 12:08:00-04:00,155.0,-0.160000000000025,-0.0006030908405579532,True,True
JPM,2025-05-20,A,X,ok,0.0,22.0,263.24,265.36,2025-05-20 09:30:00-04:00,2025-05-20 09:52:00-04:00,22.0,2.1200000000000045,0.008053487311958686,True,False
JPM,2025-05-20,A,Y,ok,0.0,1.0,263.24,264.05,2025-05-20 09:30:00-04:00,2025-05-20 09:31:00-04:00,1.0,0.8100000000000023,0.003077039963531387,False,False
JPM,2025-05-20,A,Z,ok,0.0,156.0,263.24,266.22,2025-05-20 09:30:00-04:00,2025-05-20 12:06:00-04:00,156.0,2.980000000000018,0.011320468013979706,True,False
JPM,2025-05-20,B,X,ok,0.0,22.0,263.24,265.36,2025-05-20 09:30:00-04:00,2025-05-20 09:52:00-04:00,22.0,2.1200000000000045,0.008053487311958686,True,False
JPM,2025-05-20,B,Y,ok,0.0,1.0,263.24,264.05,2025-05-20 09:30:00-04:00,2025-05-20 09:31:00-04:00,1.0,0.8100000000000023,0.003077039963531387,False,False
JPM,2025-05-20,B,Z,ok,0.0,156.0,263.24,266.22,2025-05-20 09:30:00-04:00,2025-05-20 12:06:00-04:00,156.0,2.980000000000018,0.011320468013979706,True,False
JPM,2025-05-20,C,X,ok,0.0,22.0,263.24,265.36,2025-05-20 09:30:00-04:00,2025-05-20 09:52:00-04:00,22.0,2.1200000000000045,0.008053487311958686,True,False
JPM,2025-05-20,C,Y,ok,0.0,1.0,263.24,264.05,2025-05-20 09:30:00-04:00,2025-05-20 09:31:00-04:00,1.0,0.8100000000000023,0.003077039963531387,False,False
JPM,2025-05-20,C,Z,ok,0.0,156.0,263.24,266.22,2025-05-20 09:30:00-04:00,2025-05-20 12:06:00-04:00,156.0,2.980000000000018,0.011320468013979706,True,False
SPY,2025-05-21,A,X,ok,0.0,180.0,589.1799,592.03,2025-05-21 09:30:00-04:00,2025-05-21 12:30:00-04:00,180.0,2.8500999999999976,0.00483740195481889,False,False
SPY,2025-05-21,A,Y,ok,0.0,1.0,589.1799,589.4499,2025-05-21 09:30:00-04:00,2025-05-21 09:31:00-04:00,1.0,0.2699999999999818,0.0004582641057510309,False,False
SPY,2025-05-21,A,Z,ok,0.0,29.0,589.1799,589.84,2025-05-21 09:30:00-04:00,2025-05-21 09:59:00-04:00,29.0,0.6601000000000568,0.0011203708748381551,False,False
SPY,2025-05-21,B,X,ok,0.0,180.0,589.1799,592.03,2025-05-21 09:30:00-04:00,2025-05-21 12:30:00-04:00,180.0,2.8500999999999976,0.00483740195481889,False,False
SPY,2025-05-21,B,Y,ok,0.0,1.0,589.1799,589.4499,2025-05-21 09:30:00-04:00,2025-05-21 09:31:00-04:00,1.0,0.2699999999999818,0.0004582641057510309,False,False
SPY,2025-05-21,B,Z,ok,0.0,29.0,589.1799,589.84,2025-05-21 09:30:00-04:00,2025-05-21 09:59:00-04:00,29.0,0.6601000000000568,0.0011203708748381551,False,False
SPY,2025-05-21,C,X,ok,0.0,180.0,589.1799,592.03,2025-05-21 09:30:00-04:00,2025-05-21 12:30:00-04:00,180.0,2.8500999999999976,0.00483740195481889,False,False
SPY,2025-05-21,C,Y,ok,0.0,1.0,589.1799,589.4499,2025-05-21 09:30:00-04:00,2025-05-21 09:31:00-04:00,1.0,0.2699999999999818,0.0004582641057510309,False,False
SPY,2025-05-21,C,Z,ok,0.0,29.0,589.1799,589.84,2025-05-21 09:30:00-04:00,2025-05-21 09:59:00-04:00,29.0,0.6601000000000568,0.0011203708748381551,False,False
JPM,2025-05-21,A,X,ok,0.0,180.0,264.83,263.89,2025-05-21 09:30:00-04:00,2025-05-21 12:30:00-04:00,180.0,-0.9399999999999977,-0.0035494468149378762,False,False
JPM,2025-05-21,A,Y,ok,0.0,1.0,264.83,264.94,2025-05-21 09:30:00-04:00,2025-05-21 09:31:00-04:00,1.0,0.11000000000001364,0.00041536079749278273,False,False
JPM,2025-05-21,A,Z,ok,0.0,30.0,264.83,265.14,2025-05-21 09:30:00-04:00,2025-05-21 10:00:00-04:00,30.0,0.3100000000000023,0.0011705622474795238,False,False
JPM,2025-05-21,B,X,ok,0.0,180.0,264.83,263.89,2025-05-21 09:30:00-04:00,2025-05-21 12:30:00-04:00,180.0,-0.9399999999999977,-0.0035494468149378762,False,False
JPM,2025-05-21,B,Y,ok,0.0,1.0,264.83,264.94,2025-05-21 09:30:00-04:00,2025-05-21 09:31:00-04:00,1.0,0.11000000000001364,0.00041536079749278273,False,False
JPM,2025-05-21,B,Z,ok,0.0,30.0,264.83,265.14,2025-05-21 09:30:00-04:00,2025-05-21 10:00:00-04:00,30.0,0.3100000000000023,0.0011705622474795238,False,False
JPM,2025-05-21,C,X,ok,0.0,180.0,264.83,263.89,2025-05-21 09:30:00-04:00,2025-05-21 12:30:00-04:00,180.0,-0.9399999999999977,-0.0035494468149378762,False,False
JPM,2025-05-21,C,Y,ok,0.0,1.0,264.83,264.94,2025-05-21 09:30:00-04:00,2025-05-21 09:31:00-04:00,1.0,0.11000000000001364,0.00041536079749278273,False,False
JPM,2025-05-21,C,Z,ok,0.0,30.0,264.83,265.14,2025-05-21 09:30:00-04:00,2025-05-21 10:00:00-04:00,30.0,0.3100000000000023,0.0011705622474795238,False,False
JPM,2025-05-22,A,X,ok,0.0,126.0,259.78,261.42,2025-05-22 09:30:00-04:00,2025-05-22 11:36:00-04:00,126.0,1.6400000000000432,0.0063130341057819825,True,False
JPM,2025-05-22,A,Y,ok,0.0,1.0,259.78,260.34,2025-05-22 09:30:00-04:00,2025-05-22 09:31:00-04:00,1.0,0.5600000000000023,0.0021556701824620925,False,False
JPM,2025-05-22,A,Z,ok,0.0,18.0,259.78,260.12,2025-05-22 09:30:00-04:00,2025-05-22 09:48:00-04:00,18.0,0.34000000000003183,0.001308799753637816,False,False
JPM,2025-05-22,B,X,ok,0.0,126.0,259.78,261.42,2025-05-22 09:30:00-04:00,2025-05-22 11:36:00-04:00,126.0,1.6400000000000432,0.0063130341057819825,True,False
JPM,2025-05-22,B,Y,ok,0.0,1.0,259.78,260.34,2025-05-22 09:30:00-04:00,2025-05-22 09:31:00-04:00,1.0,0.5600000000000023,0.0021556701824620925,False,False
JPM,2025-05-22,B,Z,ok,0.0,18.0,259.78,260.12,2025-05-22 09:30:00-04:00,2025-05-22 09:48:00-04:00,18.0,0.34000000000003183,0.001308799753637816,False,False
JPM,2025-05-22,C,X,ok,0.0,126.0,259.78,261.42,2025-05-22 09:30:00-04:00,2025-05-22 11:36:00-04:00,126.0,1.6400000000000432,0.0063130341057819825,True,False
JPM,2025-05-22,C,Y,ok,0.0,1.0,259.78,260.34,2025-05-22 09:30:00-04:00,2025-05-22 09:31:00-04:00,1.0,0.5600000000000023,0.0021556701824620925,False,False
JPM,2025-05-22,C,Z,ok,0.0,18.0,259.78,260.12,2025-05-22 09:30:00-04:00,2025-05-22 09:48:00-04:00,18.0,0.34000000000003183,0.001308799753637816,False,False
SPY,2025-05-23,A,X,ok,0.0,180.0,576.33,578.37,2025-05-23 09:30:00-04:00,2025-05-23 12:30:00-04:00,180.0,2.0399999999999636,0.003539638748633532,False,False
SPY,2025-05-23,A,Y,ok,0.0,1.0,576.33,576.29,2025-05-23 09:30:00-04:00,2025-05-23 09:31:00-04:00,1.0,-0.04000000000007731,-6.940468134589091e-05,False,False
SPY,2025-05-23,A,Z,ok,0.0,180.0,576.33,578.37,2025-05-23 09:30:00-04:00,2025-05-23 12:30:00-04:00,180.0,2.0399999999999636,0.003539638748633532,False,False
SPY,2025-05-23,B,X,ok,0.0,180.0,576.33,578.37,2025-05-23 09:30:00-04:00,2025-05-23 12:30:00-04:00,180.0,2.0399999999999636,0.003539638748633532,False,False
SPY,2025-05-23,B,Y,ok,0.0,1.0,576.33,576.29,2025-05-23 09:30:00-04:00,2025-05-23 09:31:00-04:00,1.0,-0.04000000000007731,-6.940468134589091e-05,False,False
SPY,2025-05-23,B,Z,ok,0.0,180.0,576.33,578.37,2025-05-23 09:30:00-04:00,2025-05-23 12:30:00-04:00,180.0,2.0399999999999636,0.003539638748633532,False,False
SPY,2025-05-23,C,X,ok,0.0,180.0,576.33,578.37,2025-05-23 09:30:00-04:00,2025-05-23 12:30:00-04:00,180.0,2.0399999999999636,0.003539638748633532,False,False
SPY,2025-05-23,C,Y,ok,0.0,1.0,576.33,576.29,2025-05-23 09:30:00-04:00,2025-05-23 09:31:00-04:00,1.0,-0.04000000000007731,-6.940468134589091e-05,False,False
SPY,2025-05-23,C,Z,ok,0.0,180.0,576.33,578.37,2025-05-23 09:30:00-04:00,2025-05-23 12:30:00-04:00,180.0,2.0399999999999636,0.003539638748633532,False,False
JPM,2025-05-23,A,X,ok,0.0,180.0,256.815,260.145,2025-05-23 09:30:00-04:00,2025-05-23 12:30:00-04:00,180.0,3.329999999999984,0.012966532328719055,False,False
JPM,2025-05-23,A,Y,ok,0.0,1.0,256.815,257.38,2025-05-23 09:30:00-04:00,2025-05-23 09:31:00-04:00,1.0,0.5649999999999977,0.0022000272569748566,False,False
JPM,2025-05-23,A,Z,ok,0.0,49.0,256.815,258.35,2025-05-23 09:30:00-04:00,2025-05-23 10:19:00-04:00,49.0,1.535000000000025,0.005977065202577829,False,False
JPM,2025-05-23,B,X,ok,0.0,180.0,256.815,260.145,2025-05-23 09:30:00-04:00,2025-05-23 12:30:00-04:00,180.0,3.329999999999984,0.012966532328719055,False,False
JPM,2025-05-23,B,Y,ok,0.0,1.0,256.815,257.38,2025-05-23 09:30:00-04:00,2025-05-23 09:31:00-04:00,1.0,0.5649999999999977,0.0022000272569748566,False,False
JPM,2025-05-23,B,Z,ok,0.0,49.0,256.815,258.35,2025-05-23 09:30:00-04:00,2025-05-23 10:19:00-04:00,49.0,1.535000000000025,0.005977065202577829,False,False
JPM,2025-05-23,C,X,ok,0.0,180.0,256.815,260.145,2025-05-23 09:30:00-04:00,2025-05-23 12:30:00-04:00,180.0,3.329999999999984,0.012966532328719055,False,False
JPM,2025-05-23,C,Y,ok,0.0,1.0,256.815,257.38,2025-05-23 09:30:00-04:00,2025-05-23 09:31:00-04:00,1.0,0.5649999999999977,0.0022000272569748566,False,False
JPM,2025-05-23,C,Z,ok,0.0,49.0,256.815,258.35,2025-05-23 09:30:00-04:00,2025-05-23 10:19:00-04:00,49.0,1.535000000000025,0.005977065202577829,False,False
JPM,2025-06-02,A,X,ok,0.0,3.0,263.615,263.995,2025-06-02 09:30:00-04:00,2025-06-02 09:33:00-04:00,3.0,0.37999999999999545,0.0014414961212373934,True,False
JPM,2025-06-02,A,Y,ok,0.0,1.0,263.615,263.705,2025-06-02 09:30:00-04:00,2025-06-02 09:31:00-04:00,1.0,0.08999999999997499,0.0003414069760824497,False,False
JPM,2025-06-02,A,Z,ok,0.0,47.0,263.615,262.33,2025-06-02 09:30:00-04:00,2025-06-02 10:17:00-04:00,47.0,-1.285000000000025,-0.004874532936289759,True,True
JPM,2025-06-02,B,X,ok,0.0,3.0,263.615,263.995,2025-06-02 09:30:00-04:00,2025-06-02 09:33:00-04:00,3.0,0.37999999999999545,0.0014414961212373934,True,False
JPM,2025-06-02,B,Y,ok,0.0,1.0,263.615,263.705,2025-06-02 09:30:00-04:00,2025-06-02 09:31:00-04:00,1.0,0.08999999999997499,0.0003414069760824497,False,False
JPM,2025-06-02,B,Z,ok,0.0,47.0,263.615,262.33,2025-06-02 09:30:00-04:00,2025-06-02 10:17:00-04:00,47.0,-1.285000000000025,-0.004874532936289759,True,True
JPM,2025-06-02,C,X,ok,23.0,24.0,262.19,262.2,2025-06-02 09:53:00-04:00,2025-06-02 09:54:00-04:00,1.0,0.009999999999990905,3.8140279949620144e-05,False,True
JPM,2025-06-02,C,Y,ok,23.0,39.0,262.19,262.86,2025-06-02 09:53:00-04:00,2025-06-02 10:09:00-04:00,16.0,0.6700000000000159,0.0025553987566269342,False,True
JPM,2025-06-02,C,Z,ok,23.0,47.0,262.19,262.33,2025-06-02 09:53:00-04:00,2025-06-02 10:17:00-04:00,24.0,0.13999999999998636,0.0005339639192951155,False,True
JPM,2025-06-12,A,X,ok,0.0,7.0,266.56,265.32,2025-06-12 09:30:00-04:00,2025-06-12 09:37:00-04:00,7.0,-1.240000000000009,-0.0046518607442977535,False,True
JPM,2025-06-12,A,Y,ok,0.0,4.0,266.56,266.3696,2025-06-12 09:30:00-04:00,2025-06-12 09:34:00-04:00,4.0,-0.190400000000011,-0.0007142857142857556,False,False
JPM,2025-06-12,A,Z,ok,0.0,108.0,266.56,267.715,2025-06-12 09:30:00-04:00,2025-06-12 11:18:00-04:00,108.0,1.1549999999999727,0.004332983193277209,True,True
JPM,2025-06-12,B,X,ok,4.0,7.0,266.3696,265.32,2025-06-12 09:34:00-04:00,2025-06-12 09:37:00-04:00,3.0,-1.049599999999998,-0.003940389594007718,False,True
JPM,2025-06-12,B,Y,ok,4.0,12.0,266.3696,266.18,2025-06-12 09:34:00-04:00,2025-06-12 09:42:00-04:00,8.0,-0.18959999999998445,-0.0007117929373321297,False,True
JPM,2025-06-12,B,Z,ok,4.0,108.0,266.3696,267.715,2025-06-12 09:34:00-04:00,2025-06-12 11:18:00-04:00,104.0,1.3453999999999837,0.005050876676617691,True,True
JPM,2025-06-12,C,X,ok,7.0,8.0,265.32,266.0,2025-06-12 09:37:00-04:00,2025-06-12 09:38:00-04:00,1.0,0.6800000000000068,0.0025629428614503498,False,True
JPM,2025-06-12,C,Y,ok,7.0,12.0,265.32,266.18,2025-06-12 09:37:00-04:00,2025-06-12 09:42:00-04:00,5.0,0.8600000000000136,0.0032413689130107557,False,True
JPM,2025-06-12,C,Z,ok,7.0,108.0,265.32,267.715,2025-06-12 09:37:00-04:00,2025-06-12 11:18:00-04:00,101.0,2.394999999999982,0.009026835519372764,True,True
JPM,2025-06-13,A,X,ok,0.0,180.0,266.32,266.76,2025-06-13 09:30:00-04:00,2025-06-13 12:30:00-04:00,180.0,0.4399999999999977,0.0016521477921297603,False,False
JPM,2025-06-13,A,Y,ok,0.0,6.0,266.32,265.22,2025-06-13 09:30:00-04:00,2025-06-13 09:36:00-04:00,6.0,-1.099999999999966,-0.004130369480324293,False,False
JPM,2025-06-13,A,Z,ok,0.0,180.0,266.32,266.76,2025-06-13 09:30:00-04:00,2025-06-13 12:30:00-04:00,180.0,0.4399999999999977,0.0016521477921297603,False,False
JPM,2025-06-13,B,X,ok,0.0,180.0,266.32,266.76,2025-06-13 09:30:00-04:00,2025-06-13 12:30:00-04:00,180.0,0.4399999999999977,0.0016521477921297603,False,False
JPM,2025-06-13,B,Y,ok,0.0,6.0,266.32,265.22,2025-06-13 09:30:00-04:00,2025-06-13 09:36:00-04:00,6.0,-1.099999999999966,-0.004130369480324293,False,False
JPM,2025-06-13,B,Z,ok,0.0,180.0,266.32,266.76,2025-06-13 09:30:00-04:00,2025-06-13 12:30:00-04:00,180.0,0.4399999999999977,0.0016521477921297603,False,False
