ticker,session_date,entry_open,prior_close,prior_poc,prior_val,prior_vah,gap_pct,target_px,stop_px,outcome,exit_px,exit_date,bars_held,underlying_pnl,underlying_pct,status,symbol,expiry,strike,entry_opt,exit_opt,opt_pnl,opt_pnl_pct
SPY,2026-03-19,656.97,661.51,661.88,661.18,666.88,-0.006863085969977723,661.88,652.4300000000001,stop,652.4300000000001,2026-03-20,1,-4.539999999999964,-0.006910513417659807,ok,SPY260320C00657000,2026-03-20,657.0,3.84,0.41,-343.0,-0.8932291666666666
NVDA,2026-03-19,178.01,180.35,182.58,181.68,183.08,-0.012974771278070438,182.58,175.67,stop,175.67,2026-03-20,1,-2.3400000000000034,-0.01314532891410597,ok,NVDA260320C00177500,2026-03-20,177.5,2.5,0.19,-231.0,-0.924
JPM,2026-03-19,286.88,287.75,287.68,287.28,288.38,-0.0030234578627280784,287.68,286.01,target,287.68,2026-03-20,1,0.8000000000000114,0.002788622420524301,ok,JPM260320C00287500,2026-03-20,287.5,2.81,1.16,-165.0,-0.5871886120996441
AMZN,2026-03-24,207.95,210.11,211.07,210.12,211.88,-0.010280329351292299,211.07,205.78999999999996,target,211.07,2026-03-25,1,3.1200000000000045,0.015003606636210651,ok,AMZN260327C00207500,2026-03-27,207.5,3.7,4.59,88.99999999999997,0.24054054054054044
NVDA,2026-03-24,174.83,175.51,176.53,175.82,177.93,-0.0038744231097941908,176.53,174.15000000000003,target,176.53,2026-03-25,1,1.6999999999999886,0.009723731625007084,ok,NVDA260327C00175000,2026-03-27,175.0,2.89,4.72,182.99999999999997,0.6332179930795846
JPM,2026-03-24,286.17,289.93,291.38,290.43,292.98,-0.01296864760459418,291.38,282.41,target,291.38,2026-03-25,1,5.2099999999999795,0.018205961491421112,ok,JPM260327C00285000,2026-03-27,285.0,5.0,10.6,560.0,1.1199999999999999
SPY,2026-03-24,651.32,655.375,657.53,655.53,659.63,-0.006187297348846004,657.53,647.2650000000001,target,657.53,2026-03-25,1,6.209999999999923,0.009534483817478233,ok,SPY260327C00651000,2026-03-27,651.0,7.77,8.9,113.00000000000009,0.14543114543114555
ARMK,2026-03-24,40.04,40.29,40.48,40.23,40.78,-0.0062050136510300325,40.48,39.79,target,40.48,2026-03-25,1,0.4399999999999977,0.010989010989010933,no_bars,ARMK260327C00040000,,,,,,
SPY,2026-03-26,652.06,656.74,656.48,656.12,658.23,-0.007126107744312915,656.48,647.3799999999999,stop,647.3799999999999,2026-03-27,1,-4.680000000000064,-0.007177253626966942,ok,SPY260327C00652000,2026-03-27,652.0,4.38,0.05,-433.0,-0.9885844748858448
NVDA,2026-03-26,176.07,178.67,179.08,178.23,179.88,-0.014551967314042617,179.08,173.47,stop,173.47,2026-03-27,1,-2.5999999999999943,-0.01476685409212242,ok,NVDA260327C00175000,2026-03-27,175.0,2.58,0.02,-256.0,-0.9922480620155039
AMZN,2026-03-26,210.61,211.705,212.18,211.22,212.38,-0.005172291632224079,212.18,209.51500000000001,stop,209.51500000000001,2026-03-27,1,-1.0949999999999989,-0.005199183324628455,ok,AMZN260327C00210000,2026-03-27,210.0,2.39,0.02,-237.0,-0.9916317991631799
JPM,2026-03-26,292.58,295.54,295.28,294.68,295.83,-0.01001556472897082,295.28,289.61999999999995,stop,289.61999999999995,2026-03-27,1,-2.9600000000000364,-0.010116891106705984,ok,JPM260327C00292500,2026-03-27,292.5,3.59,0.03,-356.0,-0.9916434540389972
NVDA,2026-03-27,170.0,171.22,172.23,171.13,174.53,-0.007125335825254053,172.23,168.78,stop,168.78,2026-03-30,1,-1.2199999999999989,-0.007176470588235288,no_bars,NVDA260403C00170000,,,,,,
ARMK,2026-03-27,40.29,40.54,40.58,40.43,40.78,-0.0061667488899852,40.58,40.04,stop,40.04,2026-03-30,1,-0.25,-0.0062050136510300325,no_bars,ARMK260403C00040000,,,,,,
AMZN,2026-03-27,206.455,207.53,208.18,207.13,211.43,-0.005179973979665535,208.18,205.38000000000002,stop,205.38000000000002,2026-03-30,1,-1.0749999999999886,-0.0052069458235450275,no_bars,AMZN260403C00206000,,,,,,
SPY,2026-03-27,642.5,645.095,647.28,644.83,651.93,-0.004022663328657062,647.28,639.905,stop,639.905,2026-03-30,1,-2.5950000000000273,-0.004038910505836618,no_bars,SPY260403C00642000,,,,,,
JPM,2026-03-27,289.14,291.61,291.82,291.22,293.18,-0.008470217070745266,291.82,286.66999999999996,stop,286.66999999999996,2026-03-30,1,-2.4700000000000273,-0.008542574531368982,no_bars,JPM260403C00289000,,,,,,
ARMK,2026-04-02,41.57,41.88,41.78,41.62,41.98,-0.007402101241642842,41.78,41.26,target,41.78,2026-04-06,1,0.21000000000000085,0.005051719990377697,no_bars,ARMK260410C00042000,,,,,,
SPY,2026-04-02,646.42,655.17,655.23,653.73,656.58,-0.013355312361677123,655.23,637.67,target,655.23,2026-04-06,1,8.81000000000006,0.013628909996596732,ok,SPY260410C00646000,2026-04-10,646.0,10.48,14.72,424.0,0.40458015267175573
JPM,2026-04-02,291.91,295.23,295.88,294.48,297.18,-0.011245469633844775,295.88,288.59000000000003,target,295.88,2026-04-06,1,3.9699999999999704,0.013600082217121614,ok,JPM260410C00292500,2026-04-10,292.5,3.45,6.03,258.0,0.7478260869565218
ARMK,2026-04-06,42.02,42.55,42.38,42.33,42.58,-0.01245593419506449,42.38,41.49000000000001,target,42.38,2026-04-07,1,0.35999999999999943,0.008567348881484993,no_bars,ARMK260410C00042000,,,,,,
JPM,2026-04-07,293.14,295.63,295.78,295.38,296.33,-0.008422690525318842,295.78,290.65,target,295.78,2026-04-08,1,2.6399999999999864,0.009005935730367697,ok,JPM260410C00292500,2026-04-10,292.5,5.25,14.87,961.9999999999999,1.8323809523809522
SPY,2026-04-07,656.65,658.87,657.98,656.98,658.52,-0.00336940519374084,657.98,654.43,target,657.98,2026-04-08,1,1.330000000000041,0.002025432117566498,ok,SPY260410C00657000,2026-04-10,657.0,7.13,19.32,1219.0000000000002,1.709677419354839
