split,rule,level_name,target_mult,stop_mult,n_train,hit_train,stop,timeout,exp_train,n_oos,hit_oos,exp_oos,base_train,base_oos,edge_train,edge_oos
train,S3,val,0.75,1.0,343,0.5568513119533528,0.4314868804664723,0.011661807580174927,-0.013848396501457727,23,0.5652173913043478,-0.010869565217391304,-0.025220842401741134,-0.04469476744186047,0.011372445900283407,0.033825202224469164
train,S4,poc,0.75,1.0,404,0.556930693069307,0.4430693069306931,0.0,-0.025371287128712873,30,0.36666666666666664,-0.35833333333333334,-0.025220842401741134,-0.04469476744186047,-0.00015044472697173933,-0.3136385658914729
train,S4,prior_close,0.75,1.0,458,0.5895196506550219,0.4104803493449782,0.0,0.03165938864628821,31,0.4838709677419355,-0.1532258064516129,-0.025220842401741134,-0.04469476744186047,0.05688023104802934,-0.10853103900975244
train,S4,prior_high,0.75,1.0,345,0.5507246376811594,0.4492753623188406,0.0,-0.036231884057971016,22,0.45454545454545453,-0.20454545454545456,-0.025220842401741134,-0.04469476744186047,-0.011011041656229882,-0.1598506871035941
train,S4,prior_low,0.75,1.0,291,0.5498281786941581,0.45017182130584193,0.0,-0.037800687285223365,33,0.5454545454545454,-0.045454545454545456,-0.025220842401741134,-0.04469476744186047,-0.012579844883482232,-0.0007597780126849876
train,S4,vah,0.75,1.0,394,0.5634517766497462,0.4365482233502538,0.0,-0.013959390862944163,18,0.3888888888888889,-0.3194444444444444,-0.025220842401741134,-0.04469476744186047,0.011261451538796971,-0.27474967700258396
train,S4,val,0.75,1.0,353,0.5807365439093485,0.4192634560906516,0.0,0.016288951841359773,29,0.6551724137931034,0.14655172413793102,-0.025220842401741134,-0.04469476744186047,0.0415097942431009,0.19124649157979148
train,S1,poc,0.75,1.5,159,0.6855345911949685,0.29559748427672955,0.018867924528301886,0.07075471698113207,4,0.5,-0.375,-0.017379336832671875,-0.07739825581395349,0.08813405381380394,-0.2976017441860465
train,S1,prior_close,0.75,1.5,185,0.6756756756756757,0.31891891891891894,0.005405405405405406,0.02837837837837838,6,0.8333333333333334,0.375,-0.017379336832671875,-0.07739825581395349,0.04575771521105025,0.4523982558139535
train,S1,prior_high,0.75,1.5,116,0.6293103448275862,0.35344827586206895,0.017241379310344827,-0.05818965517241379,6,0.5,-0.375,-0.017379336832671875,-0.07739825581395349,-0.04081031833974191,-0.2976017441860465
train,S1,prior_low,0.75,1.5,95,0.6210526315789474,0.3684210526315789,0.010526315789473684,-0.0868421052631579,6,0.6666666666666666,0.0,-0.017379336832671875,-0.07739825581395349,-0.06946276843048603,0.07739825581395349
train,S1,vah,0.75,1.5,183,0.6775956284153005,0.3114754098360656,0.01092896174863388,0.040983606557377046,2,0.5,-0.375,-0.017379336832671875,-0.07739825581395349,0.058362943390048924,-0.2976017441860465
train,S1,val,0.75,1.5,138,0.644927536231884,0.35507246376811596,0.0,-0.04891304347826087,5,0.2,-1.05,-0.017379336832671875,-0.07739825581395349,-0.031533706645588994,-0.9726017441860466
train,S2,poc,0.75,1.5,129,0.6356589147286822,0.34108527131782945,0.023255813953488372,-0.03488372093023256,7,0.5714285714285714,-0.21428571428571427,-0.017379336832671875,-0.07739825581395349,-0.017504384097560683,-0.1368874584717608
train,S2,prior_close,0.75,1.5,145,0.6344827586206897,0.3448275862068966,0.020689655172413793,-0.041379310344827586,11,0.8181818181818182,0.3409090909090909,-0.017379336832671875,-0.07739825581395349,-0.02399997351215571,0.41830734672304437
train,S2,prior_high,0.75,1.5,99,0.6565656565656566,0.31313131313131315,0.030303030303030304,0.022727272727272728,9,0.5555555555555556,-0.25,-0.017379336832671875,-0.07739825581395349,0.040106609559944606,-0.1726017441860465
train,S2,prior_low,0.75,1.5,88,0.6363636363636364,0.3522727272727273,0.011363636363636364,-0.05113636363636364,5,0.6,-0.15,-0.017379336832671875,-0.07739825581395349,-0.03375702680369176,-0.07260174418604651
train,S2,vah,0.75,1.5,134,0.6567164179104478,0.3208955223880597,0.022388059701492536,0.011194029850746268,4,0.75,0.1875,-0.017379336832671875,-0.07739825581395349,0.028573366683418144,0.2648982558139535
train,S2,val,0.75,1.5,113,0.7610619469026548,0.23008849557522124,0.008849557522123894,0.22566371681415928,4,0.5,-0.375,-0.017379336832671875,-0.07739825581395349,0.24304305364683115,-0.2976017441860465
train,S3,poc,0.75,1.5,415,0.6457831325301204,0.3421686746987952,0.012048192771084338,-0.02891566265060241,23,0.8260869565217391,0.358695652173913,-0.017379336832671875,-0.07739825581395349,-0.011536325817930536,0.4360939079878665
train,S3,prior_close,0.75,1.5,455,0.6637362637362637,0.3252747252747253,0.01098901098901099,0.00989010989010989,32,0.5625,-0.234375,-0.017379336832671875,-0.07739825581395349,0.027269446722781764,-0.1569767441860465
train,S3,prior_high,0.75,1.5,331,0.6586102719033232,0.3293051359516616,0.012084592145015106,0.0,26,0.6923076923076923,0.057692307692307696,-0.017379336832671875,-0.07739825581395349,0.017379336832671875,0.1350905635062612
train,S3,prior_low,0.75,1.5,211,0.6824644549763034,0.2938388625592417,0.023696682464454975,0.07109004739336493,25,0.6,-0.15,-0.017379336832671875,-0.07739825581395349,0.0884693842260368,-0.07260174418604651
train,S3,vah,0.75,1.5,422,0.5924170616113744,0.38388625592417064,0.023696682464454975,-0.13151658767772512,20,0.65,-0.0375,-0.017379336832671875,-0.07739825581395349,-0.11413725084505325,0.03989825581395349
train,S3,val,0.75,1.5,343,0.6472303206997084,0.3294460641399417,0.023323615160349854,-0.008746355685131196,23,0.7391304347826086,0.16304347826086957,-0.017379336832671875,-0.07739825581395349,0.008632981147540679,0.24044173407482305
train,S4,poc,0.75,1.5,404,0.6608910891089109,0.3292079207920792,0.009900990099009901,0.0018564356435643563,30,0.4666666666666667,-0.45,-0.017379336832671875,-0.07739825581395349,0.01923577247623623,-0.3726017441860465
train,S4,prior_close,0.75,1.5,458,0.6746724890829694,0.32096069868995636,0.004366812227074236,0.024563318777292575,31,0.4838709677419355,-0.4112903225806452,-0.017379336832671875,-0.07739825581395349,0.04194265560996445,-0.3338920667666917
train,S4,prior_high,0.75,1.5,345,0.6521739130434783,0.34492753623188405,0.002898550724637681,-0.02826086956521739,22,0.5909090909090909,-0.17045454545454544,-0.017379336832671875,-0.07739825581395349,-0.010881532732545517,-0.09305628964059195
train,S4,prior_low,0.75,1.5,291,0.6701030927835051,0.32646048109965636,0.003436426116838488,0.01288659793814433,33,0.6666666666666666,0.0,-0.017379336832671875,-0.07739825581395349,0.030265934770816204,0.07739825581395349
train,S4,vah,0.75,1.5,394,0.6776649746192893,0.3223350253807107,0.0,0.024746192893401017,18,0.6111111111111112,-0.125,-0.017379336832671875,-0.07739825581395349,0.04212552972607289,-0.04760174418604651
train,S4,val,0.75,1.5,353,0.6997167138810199,0.29461756373937675,0.0056657223796034,0.08286118980169972,29,0.6551724137931034,-0.02586206896551724,-0.017379336832671875,-0.07739825581395349,0.1002405266343716,0.05153618684843625
train,S1,poc,1.0,0.5,159,0.2830188679245283,0.7169811320754716,0.0,-0.07547169811320754,4,0.25,-0.125,-0.016835232364614004,-0.04142441860465116,-0.05863646574859354,-0.08357558139534885
train,S1,prior_close,1.0,0.5,185,0.2864864864864865,0.7135135135135136,0.0,-0.07027027027027027,6,0.5,0.25,-0.016835232364614004,-0.04142441860465116,-0.05343503790565627,0.2914244186046512
train,S1,prior_high,1.0,0.5,116,0.3620689655172414,0.6379310344827587,0.0,0.04310344827586207,6,0.3333333333333333,0.0,-0.016835232364614004,-0.04142441860465116,0.059938680640476076,0.04142441860465116
train,S1,prior_low,1.0,0.5,95,0.30526315789473685,0.6947368421052632,0.0,-0.042105263157894736,6,0.3333333333333333,0.0,-0.016835232364614004,-0.04142441860465116,-0.02527003079328073,0.04142441860465116
train,S1,vah,1.0,0.5,183,0.34972677595628415,0.6502732240437158,0.0,0.02459016393442623,2,0.5,0.25,-0.016835232364614004,-0.04142441860465116,0.04142539629904023,0.2914244186046512
train,S1,val,1.0,0.5,138,0.32608695652173914,0.6739130434782609,0.0,-0.010869565217391304,5,0.0,-0.5,-0.016835232364614004,-0.04142441860465116,0.0059656671472227,-0.4585755813953488
train,S2,poc,1.0,0.5,129,0.2558139534883721,0.7441860465116279,0.0,-0.11627906976744186,7,0.5714285714285714,0.35714285714285715,-0.016835232364614004,-0.04142441860465116,-0.09944383740282786,0.39856727574750833
train,S2,prior_close,1.0,0.5,145,0.2620689655172414,0.7379310344827587,0.0,-0.10689655172413794,11,0.6363636363636364,0.45454545454545453,-0.016835232364614004,-0.04142441860465116,-0.09006131935952394,0.4959698731501057
train,S2,prior_high,1.0,0.5,99,0.2828282828282828,0.7171717171717171,0.0,-0.07575757575757576,9,0.4444444444444444,0.16666666666666666,-0.016835232364614004,-0.04142441860465116,-0.058922343392961755,0.2080910852713178
train,S2,prior_low,1.0,0.5,88,0.36363636363636365,0.6363636363636364,0.0,0.045454545454545456,5,0.0,-0.5,-0.016835232364614004,-0.04142441860465116,0.06228977781915946,-0.4585755813953488
train,S2,vah,1.0,0.5,134,0.35074626865671643,0.6492537313432836,0.0,0.026119402985074626,4,0.75,0.625,-0.016835232364614004,-0.04142441860465116,0.04295463534968863,0.6664244186046512
train,S2,val,1.0,0.5,113,0.3893805309734513,0.6106194690265486,0.0,0.084070796460177,4,0.25,-0.125,-0.016835232364614004,-0.04142441860465116,0.100906028824791,-0.08357558139534885
train,S3,poc,1.0,0.5,415,0.3421686746987952,0.6578313253012048,0.0,0.01325301204819277,23,0.5652173913043478,0.34782608695652173,-0.016835232364614004,-0.04142441860465116,0.030088244412806775,0.3892505055611729
train,S3,prior_close,1.0,0.5,455,0.3142857142857143,0.6857142857142857,0.0,-0.02857142857142857,32,0.3125,-0.03125,-0.016835232364614004,-0.04142441860465116,-0.011736196206814566,0.01017441860465116
train,S3,prior_high,1.0,0.5,331,0.31419939577039274,0.6858006042296072,0.0,-0.028700906344410877,26,0.3076923076923077,-0.038461538461538464,-0.016835232364614004,-0.04142441860465116,-0.011865673979796872,0.0029628801431126964
train,S3,prior_low,1.0,0.5,211,0.3412322274881517,0.6587677725118484,0.0,0.011848341232227487,25,0.36,0.04,-0.016835232364614004,-0.04142441860465116,0.02868357359684149,0.08142441860465116
train,S3,vah,1.0,0.5,422,0.2962085308056872,0.7037914691943128,0.0,-0.05568720379146919,20,0.3,-0.05,-0.016835232364614004,-0.04142441860465116,-0.03885197142685519,-0.008575581395348843
train,S3,val,1.0,0.5,343,0.3498542274052478,0.6472303206997084,0.0029154518950437317,0.026239067055393587,23,0.30434782608695654,-0.043478260869565216,-0.016835232364614004,-0.04142441860465116,0.043074299420007595,-0.002053842264914056
train,S4,poc,1.0,0.5,404,0.32673267326732675,0.6732673267326733,0.0,-0.009900990099009901,30,0.13333333333333333,-0.3,-0.016835232364614004,-0.04142441860465116,0.006934242265604103,-0.2585755813953488
train,S4,prior_close,1.0,0.5,458,0.3471615720524017,0.6528384279475983,0.0,0.02074235807860262,31,0.22580645161290322,-0.16129032258064516,-0.016835232364614004,-0.04142441860465116,0.037577590443216624,-0.119865903975994
train,S4,prior_high,1.0,0.5,345,0.30434782608695654,0.6956521739130435,0.0,-0.043478260869565216,22,0.13636363636363635,-0.29545454545454547,-0.016835232364614004,-0.04142441860465116,-0.026643028504951212,-0.2540301268498943
train,S4,prior_low,1.0,0.5,291,0.3333333333333333,0.6666666666666666,0.0,0.0,33,0.3333333333333333,0.0,-0.016835232364614004,-0.04142441860465116,0.016835232364614004,0.04142441860465116
train,S4,vah,1.0,0.5,394,0.34517766497461927,0.6548223350253807,0.0,0.017766497461928935,18,0.2222222222222222,-0.16666666666666666,-0.016835232364614004,-0.04142441860465116,0.03460172982654294,-0.1252422480620155
train,S4,val,1.0,0.5,353,0.36827195467422097,0.6288951841359773,0.0028328611898017,0.053824362606232294,29,0.2413793103448276,-0.13793103448275862,-0.016835232364614004,-0.04142441860465116,0.0706595949708463,-0.09650661587810747
train,S1,poc,1.0,0.75,159,0.44025157232704404,0.559748427672956,0.0,0.020440251572327043,4,0.25,-0.3125,-0.016899244654973757,-0.03234011627906977,0.0373394962273008,-0.28015988372093026
train,S1,prior_close,1.0,0.75,185,0.41621621621621624,0.5837837837837838,0.0,-0.021621621621621623,6,0.5,0.125,-0.016899244654973757,-0.03234011627906977,-0.004722376966647866,0.15734011627906977
train,S1,prior_high,1.0,0.75,116,0.4224137931034483,0.5775862068965517,0.0,-0.010775862068965518,6,0.3333333333333333,-0.16666666666666666,-0.016899244654973757,-0.03234011627906977,0.006123382586008239,-0.1343265503875969
train,S1,prior_low,1.0,0.75,95,0.3473684210526316,0.6526315789473685,0.0,-0.14210526315789473,6,0.5,0.125,-0.016899244654973757,-0.03234011627906977,-0.12520601850292098,0.15734011627906977
train,S1,vah,1.0,0.75,183,0.4371584699453552,0.5519125683060109,0.01092896174863388,0.023224043715846996,2,0.5,0.125,-0.016899244654973757,-0.03234011627906977,0.040123288370820756,0.15734011627906977
train,S1,val,1.0,0.75,138,0.39855072463768115,0.6014492753623188,0.0,-0.05253623188405797,5,0.0,-0.75,-0.016899244654973757,-0.03234011627906977,-0.03563698722908421,-0.7176598837209303
train,S2,poc,1.0,0.75,129,0.4186046511627907,0.5658914728682171,0.015503875968992248,-0.005813953488372093,7,0.5714285714285714,0.25,-0.016899244654973757,-0.03234011627906977,0.011085291166601664,0.28234011627906974
train,S2,prior_close,1.0,0.75,145,0.4,0.593103448275862,0.006896551724137931,-0.04482758620689655,11,0.6363636363636364,0.36363636363636365,-0.016899244654973757,-0.03234011627906977,-0.027928341551922795,0.3959764799154334
train,S2,prior_high,1.0,0.75,99,0.3939393939393939,0.6060606060606061,0.0,-0.06060606060606061,9,0.4444444444444444,0.027777777777777776,-0.016899244654973757,-0.03234011627906977,-0.04370681595108685,0.060117894056847546
train,S2,prior_low,1.0,0.75,88,0.42045454545454547,0.5681818181818182,0.011363636363636364,-0.005681818181818182,5,0.4,-0.05,-0.016899244654973757,-0.03234011627906977,0.011217426473155575,-0.017659883720930233
train,S2,vah,1.0,0.75,134,0.4253731343283582,0.5597014925373134,0.014925373134328358,0.005597014925373134,4,0.75,0.5625,-0.016899244654973757,-0.03234011627906977,0.02249625958034689,0.5948401162790697
train,S2,val,1.0,0.75,113,0.5221238938053098,0.4690265486725664,0.008849557522123894,0.17035398230088494,4,0.5,0.125,-0.016899244654973757,-0.03234011627906977,0.1872532269558587,0.15734011627906977
train,S3,poc,1.0,0.75,415,0.4578313253012048,0.5373493975903615,0.004819277108433735,0.054819277108433734,23,0.782608695652174,0.6195652173913043,-0.016899244654973757,-0.03234011627906977,0.07171852176340748,0.6519053336703741
train,S3,prior_close,1.0,0.75,455,0.42417582417582417,0.5714285714285714,0.004395604395604396,-0.004395604395604396,32,0.4375,0.015625,-0.016899244654973757,-0.03234011627906977,0.012503640259369361,0.04796511627906977
train,S3,prior_high,1.0,0.75,331,0.41389728096676737,0.5830815709969789,0.0030211480362537764,-0.023413897280966767,26,0.38461538461538464,-0.07692307692307693,-0.016899244654973757,-0.03234011627906977,-0.00651465262599301,-0.04458296064400716
train,S3,prior_low,1.0,0.75,211,0.4549763033175355,0.5402843601895735,0.004739336492890996,0.04976303317535545,25,0.4,-0.05,-0.016899244654973757,-0.03234011627906977,0.06666227783032921,-0.017659883720930233
train,S3,vah,1.0,0.75,422,0.3909952606635071,0.6042654028436019,0.004739336492890996,-0.06220379146919431,20,0.3,-0.225,-0.016899244654973757,-0.03234011627906977,-0.04530454681422055,-0.19265988372093024
train,S3,val,1.0,0.75,343,0.43440233236151604,0.5597667638483965,0.0058309037900874635,0.014577259475218658,23,0.43478260869565216,0.010869565217391304,-0.016899244654973757,-0.03234011627906977,0.031476504130192415,0.04320968149646107
train,S4,poc,1.0,0.75,404,0.4183168316831683,0.5816831683168316,0.0,-0.017945544554455444,30,0.23333333333333334,-0.3416666666666667,-0.016899244654973757,-0.03234011627906977,-0.0010462998994816876,-0.30932655038759693
train,S4,prior_close,1.0,0.75,458,0.4366812227074236,0.5633187772925764,0.0,0.014192139737991267,31,0.2903225806451613,-0.24193548387096775,-0.016899244654973757,-0.03234011627906977,0.03109138439296502,-0.20959536759189798
train,S4,prior_high,1.0,0.75,345,0.41739130434782606,0.5826086956521739,0.0,-0.01956521739130435,22,0.22727272727272727,-0.3522727272727273,-0.016899244654973757,-0.03234011627906977,-0.002665972736330593,-0.31993261099365755
train,S4,prior_low,1.0,0.75,291,0.4329896907216495,0.5670103092783505,0.0,0.007731958762886598,33,0.5151515151515151,0.15151515151515152,-0.016899244654973757,-0.03234011627906977,0.024631203417860355,0.1838552677942213
train,S4,vah,1.0,0.75,394,0.4213197969543147,0.5786802030456852,0.0,-0.012690355329949238,18,0.3888888888888889,-0.06944444444444445,-0.016899244654973757,-0.03234011627906977,0.004208889325024518,-0.03710432816537468
train,S4,val,1.0,0.75,353,0.4730878186968839,0.5240793201133145,0.0028328611898017,0.08002832861189801,29,0.41379310344827586,-0.02586206896551724,-0.016899244654973757,-0.03234011627906977,0.09692757326687176,0.006478047313552528
train,S1,poc,1.0,1.0,159,0.5220125786163522,0.4779874213836478,0.0,0.0440251572327044,4,0.25,-0.5,-0.014978875944181283,-0.014534883720930232,0.059004033176885684,-0.48546511627906974
train,S1,prior_close,1.0,1.0,185,0.4810810810810811,0.518918918918919,0.0,-0.03783783783783784,6,0.6666666666666666,0.3333333333333333,-0.014978875944181283,-0.014534883720930232,-0.022858961893656556,0.3478682170542636
train,S1,prior_high,1.0,1.0,116,0.4827586206896552,0.5172413793103449,0.0,-0.034482758620689655,6,0.3333333333333333,-0.3333333333333333,-0.014978875944181283,-0.014534883720930232,-0.01950388267650837,-0.31879844961240306
train,S1,prior_low,1.0,1.0,95,0.3894736842105263,0.6,0.010526315789473684,-0.21052631578947367,6,0.5,0.0,-0.014978875944181283,-0.014534883720930232,-0.19554743984529238,0.014534883720930232
train,S1,vah,1.0,1.0,183,0.5245901639344263,0.4644808743169399,0.01092896174863388,0.060109289617486336,2,0.5,0.0,-0.014978875944181283,-0.014534883720930232,0.07508816556166761,0.014534883720930232
train,S1,val,1.0,1.0,138,0.4855072463768116,0.5144927536231884,0.0,-0.028985507246376812,5,0.0,-1.0,-0.014978875944181283,-0.014534883720930232,-0.01400663130219553,-0.9854651162790697
train,S2,poc,1.0,1.0,129,0.4806201550387597,0.5038759689922481,0.015503875968992248,-0.023255813953488372,7,0.5714285714285714,0.14285714285714285,-0.014978875944181283,-0.014534883720930232,-0.008276938009307089,0.15739202657807308
train,S2,prior_close,1.0,1.0,145,0.46206896551724136,0.5310344827586206,0.006896551724137931,-0.06896551724137931,11,0.8181818181818182,0.6363636363636364,-0.014978875944181283,-0.014534883720930232,-0.053986641297198025,0.6508985200845666
train,S2,prior_high,1.0,1.0,99,0.46464646464646464,0.5353535353535354,0.0,-0.0707070707070707,9,0.4444444444444444,-0.1111111111111111,-0.014978875944181283,-0.014534883720930232,-0.05572819476288942,-0.09657622739018087
train,S2,prior_low,1.0,1.0,88,0.4659090909090909,0.5113636363636364,0.022727272727272728,-0.045454545454545456,5,0.4,-0.2,-0.014978875944181283,-0.014534883720930232,-0.03047566951036417,-0.18546511627906978
train,S2,vah,1.0,1.0,134,0.5223880597014925,0.4552238805970149,0.022388059701492536,0.06716417910447761,4,0.75,0.5,-0.014978875944181283,-0.014534883720930232,0.08214305504865889,0.5145348837209303
train,S2,val,1.0,1.0,113,0.5929203539823009,0.39823008849557523,0.008849557522123894,0.19469026548672566,4,0.5,0.0,-0.014978875944181283,-0.014534883720930232,0.20966914143090695,0.014534883720930232
train,S3,poc,1.0,1.0,415,0.5228915662650603,0.46987951807228917,0.007228915662650603,0.05301204819277108,23,0.8260869565217391,0.6521739130434783,-0.014978875944181283,-0.014534883720930232,0.06799092413695236,0.6667087967644085
train,S3,prior_close,1.0,1.0,455,0.49230769230769234,0.5010989010989011,0.006593406593406593,-0.008791208791208791,32,0.46875,-0.0625,-0.014978875944181283,-0.014534883720930232,0.0061876671529724914,-0.04796511627906977
train,S3,prior_high,1.0,1.0,331,0.49244712990936557,0.4954682779456193,0.012084592145015106,-0.0030211480362537764,26,0.5,0.0,-0.014978875944181283,-0.014534883720930232,0.011957727907927505,0.014534883720930232
train,S3,prior_low,1.0,1.0,211,0.5118483412322274,0.4786729857819905,0.009478672985781991,0.03317535545023697,25,0.44,-0.12,-0.014978875944181283,-0.014534883720930232,0.048154231394418254,-0.10546511627906976
train,S3,vah,1.0,1.0,422,0.4597156398104265,0.5284360189573459,0.011848341232227487,-0.06872037914691943,20,0.45,-0.1,-0.014978875944181283,-0.014534883720930232,-0.05374150320273815,-0.08546511627906977
train,S3,val,1.0,1.0,343,0.5014577259475219,0.4839650145772595,0.014577259475218658,0.01749271137026239,23,0.5217391304347826,0.043478260869565216,-0.014978875944181283,-0.014534883720930232,0.032471587314443676,0.05801314459049545
train,S4,poc,1.0,1.0,404,0.5123762376237624,0.48514851485148514,0.0024752475247524753,0.027227722772277228,30,0.3333333333333333,-0.3333333333333333,-0.014978875944181283,-0.014534883720930232,0.04220659871645851,-0.31879844961240306
train,S4,prior_close,1.0,1.0,458,0.5240174672489083,0.4759825327510917,0.0,0.048034934497816595,31,0.4838709677419355,-0.03225806451612903,-0.014978875944181283,-0.014534883720930232,0.06301381044199787,-0.0177231807951988
train,S4,prior_high,1.0,1.0,345,0.4927536231884058,0.5043478260869565,0.002898550724637681,-0.011594202898550725,22,0.36363636363636365,-0.2727272727272727,-0.014978875944181283,-0.014534883720930232,0.003384673045630558,-0.25819238900634245
train,S4,prior_low,1.0,1.0,291,0.5154639175257731,0.48109965635738833,0.003436426116838488,0.03436426116838488,33,0.5454545454545454,0.09090909090909091,-0.014978875944181283,-0.014534883720930232,0.04934313711256617,0.10544397463002114
train,S4,vah,1.0,1.0,394,0.5025380710659898,0.49238578680203043,0.005076142131979695,0.01015228426395939,18,0.3888888888888889,-0.2222222222222222,-0.014978875944181283,-0.014534883720930232,0.02513116020814067,-0.20768733850129198
train,S4,val,1.0,1.0,353,0.546742209631728,0.45042492917847027,0.0028328611898017,0.09631728045325778,29,0.5862068965517241,0.1724137931034483,-0.014978875944181283,-0.014534883720930232,0.11129615639743906,0.18694867682437852
train,S1,poc,1.0,1.5,159,0.6037735849056604,0.36477987421383645,0.031446540880503145,0.05660377358490566,4,0.5,-0.25,-0.008449622327486878,-0.024709302325581394,0.06505339591239254,-0.22529069767441862
train,S1,prior_close,1.0,1.5,185,0.6,0.3891891891891892,0.010810810810810811,0.016216216216216217,6,0.8333333333333334,0.5833333333333334,-0.008449622327486878,-0.024709302325581394,0.024665838543703095,0.6080426356589148
train,S1,prior_high,1.0,1.5,116,0.5517241379310345,0.43103448275862066,0.017241379310344827,-0.09482758620689655,6,0.5,-0.25,-0.008449622327486878,-0.024709302325581394,-0.08637796387940967,-0.22529069767441862
train,S1,prior_low,1.0,1.5,95,0.5368421052631579,0.43157894736842106,0.031578947368421054,-0.11052631578947368,6,0.5,-0.25,-0.008449622327486878,-0.024709302325581394,-0.1020766934619868,-0.22529069767441862
train,S1,vah,1.0,1.5,183,0.6010928961748634,0.366120218579235,0.03278688524590164,0.05191256830601093,2,0.5,-0.25,-0.008449622327486878,-0.024709302325581394,0.060362190633497806,-0.22529069767441862
train,S1,val,1.0,1.5,138,0.5869565217391305,0.4057971014492754,0.007246376811594203,-0.021739130434782608,5,0.2,-1.0,-0.008449622327486878,-0.024709302325581394,-0.01328950810729573,-0.9752906976744186
train,S2,poc,1.0,1.5,129,0.5426356589147286,0.4108527131782946,0.046511627906976744,-0.07364341085271318,7,0.5714285714285714,-0.07142857142857142,-0.008449622327486878,-0.024709302325581394,-0.06519378852522631,-0.04671926910299003
train,S2,prior_close,1.0,1.5,145,0.5586206896551724,0.4068965517241379,0.034482758620689655,-0.05172413793103448,11,0.8181818181818182,0.5454545454545454,-0.008449622327486878,-0.024709302325581394,-0.0432745156035476,0.5701638477801269
train,S2,prior_high,1.0,1.5,99,0.6060606060606061,0.36363636363636365,0.030303030303030304,0.06060606060606061,9,0.5555555555555556,-0.1111111111111111,-0.008449622327486878,-0.024709302325581394,0.06905568293354748,-0.08640180878552971
train,S2,prior_low,1.0,1.5,88,0.5227272727272727,0.4318181818181818,0.045454545454545456,-0.125,5,0.4,-0.5,-0.008449622327486878,-0.024709302325581394,-0.11655037767251313,-0.4752906976744186
train,S2,vah,1.0,1.5,134,0.6044776119402985,0.35074626865671643,0.04477611940298507,0.07835820895522388,4,0.75,0.375,-0.008449622327486878,-0.024709302325581394,0.08680783128271076,0.3997093023255814
train,S2,val,1.0,1.5,113,0.7079646017699115,0.2743362831858407,0.017699115044247787,0.29646017699115046,4,0.5,-0.25,-0.008449622327486878,-0.024709302325581394,0.3049097993186373,-0.22529069767441862
train,S3,poc,1.0,1.5,415,0.5975903614457831,0.3855421686746988,0.016867469879518072,0.01927710843373494,23,0.8260869565217391,0.5652173913043478,-0.008449622327486878,-0.024709302325581394,0.02772673076122182,0.5899266936299292
train,S3,prior_close,1.0,1.5,455,0.589010989010989,0.389010989010989,0.02197802197802198,0.005494505494505495,32,0.46875,-0.328125,-0.008449622327486878,-0.024709302325581394,0.013944127821992374,-0.3034156976744186
train,S3,prior_high,1.0,1.5,331,0.5861027190332326,0.3867069486404834,0.027190332326283987,0.006042296072507553,26,0.6153846153846154,0.038461538461538464,-0.008449622327486878,-0.024709302325581394,0.014491918399994431,0.06317084078711986
train,S3,prior_low,1.0,1.5,211,0.5829383886255924,0.3886255924170616,0.02843601895734597,0.0,25,0.52,-0.2,-0.008449622327486878,-0.024709302325581394,0.008449622327486878,-0.17529069767441863
train,S3,vah,1.0,1.5,422,0.5165876777251185,0.43601895734597157,0.04739336492890995,-0.13744075829383887,20,0.5,-0.25,-0.008449622327486878,-0.024709302325581394,-0.12899113596635198,-0.22529069767441862
train,S3,val,1.0,1.5,343,0.5918367346938775,0.3760932944606414,0.03206997084548105,0.027696793002915453,23,0.6521739130434783,0.1956521739130435,-0.008449622327486878,-0.024709302325581394,0.03614641533040233,0.22036147623862487
train,S4,poc,1.0,1.5,404,0.6039603960396039,0.3787128712871287,0.017326732673267328,0.03589108910891089,30,0.43333333333333335,-0.4166666666666667,-0.008449622327486878,-0.024709302325581394,0.04434071143639777,-0.3919573643410853
train,S4,prior_close,1.0,1.5,458,0.5917030567685589,0.3930131004366812,0.015283842794759825,0.002183406113537118,31,0.4838709677419355,-0.2903225806451613,-0.008449622327486878,-0.024709302325581394,0.010633028441023996,-0.2656132783195799
train,S4,prior_high,1.0,1.5,345,0.5942028985507246,0.391304347826087,0.014492753623188406,0.007246376811594203,22,0.5454545454545454,-0.13636363636363635,-0.008449622327486878,-0.024709302325581394,0.015695999139081082,-0.11165433403805496
train,S4,prior_low,1.0,1.5,291,0.6288659793814433,0.3470790378006873,0.024054982817869417,0.10824742268041238,33,0.6363636363636364,0.09090909090909091,-0.008449622327486878,-0.024709302325581394,0.11669704500789925,0.11561839323467231
train,S4,vah,1.0,1.5,394,0.6192893401015228,0.3730964467005076,0.007614213197969543,0.05964467005076142,18,0.6111111111111112,0.027777777777777776,-0.008449622327486878,-0.024709302325581394,0.0680942923782483,0.052487080103359174
train,S4,val,1.0,1.5,353,0.6685552407932012,0.32011331444759206,0.0113314447592068,0.18838526912181303,29,0.6206896551724138,0.05172413793103448,-0.008449622327486878,-0.024709302325581394,0.19683489144929991,0.07643344025661587
train,S1,poc,1.5,0.5,159,0.2138364779874214,0.779874213836478,0.006289308176100629,-0.06918238993710692,4,0.0,-0.5,-0.004928946357700678,-0.040697674418604654,-0.06425344357940624,-0.45930232558139533
