session_date,level_name,level,touched,first_touch_bar,first_touch_minute
2023-11-27,val,454.88,True,0.0,570.0
2023-11-27,high,455.5,True,222.0,792.0
2023-11-27,low,454.73,True,0.0,570.0
2023-11-27,close,455.26,True,0.0,570.0
2023-11-28,poc,454.88,True,70.0,640.0
2023-11-28,vah,455.23,True,73.0,643.0
2023-11-28,val,454.53,True,69.0,639.0
2023-11-28,high,455.4901,True,114.0,684.0
2023-11-28,low,454.0799,True,0.0,570.0
2023-11-28,close,454.5,True,69.0,639.0
2023-11-29,poc,454.93,True,122.0,692.0
2023-11-29,vah,455.18,True,107.0,677.0
2023-11-29,val,454.02,False,,
2023-11-29,high,456.27,True,50.0,620.0
2023-11-29,low,453.5,False,,
2023-11-29,close,454.88,True,346.0,916.0
2023-11-30,poc,456.23,True,384.0,954.0
2023-11-30,vah,457.78,False,,
2023-11-30,val,455.08,True,4.0,574.0
2023-11-30,high,458.32,False,,
2023-11-30,low,454.2,True,17.0,587.0
2023-11-30,close,454.62,True,9.0,579.0
2023-12-01,poc,454.38,False,,
2023-12-01,vah,455.32,True,2.0,572.0
2023-12-01,val,453.68,False,,
2023-12-01,high,456.76,True,31.0,601.0
2023-12-01,low,453.34,False,,
2023-12-01,close,456.31,True,30.0,600.0
2023-12-04,poc,458.88,True,339.0,909.0
2023-12-04,vah,459.58,False,,
2023-12-04,val,457.18,True,339.0,909.0
2023-12-04,high,459.65,False,,
2023-12-04,low,455.16,True,53.0,623.0
2023-12-04,close,459.035,True,339.0,909.0
2023-12-05,poc,455.98,True,30.0,600.0
2023-12-05,vah,456.82,True,32.0,602.0
2023-12-05,val,455.62,True,20.0,590.0
2023-12-05,high,459.1206,False,,
2023-12-05,low,454.34,False,,
2023-12-05,close,456.66,True,32.0,602.0
2023-12-06,poc,456.18,True,123.0,693.0
2023-12-06,vah,456.68,True,112.0,682.0
2023-12-06,val,456.03,True,123.0,693.0
2023-12-06,high,457.59,True,32.0,602.0
2023-12-06,low,454.87,True,354.0,924.0
2023-12-06,close,456.58,True,113.0,683.0
2023-12-07,poc,456.23,False,,
2023-12-07,vah,458.38,True,170.0,740.0
2023-12-07,val,455.12,False,,
2023-12-07,high,458.84,True,292.0,862.0
2023-12-07,low,454.31,False,,
2023-12-07,close,454.71,False,,
2023-12-08,poc,458.32,True,13.0,583.0
2023-12-08,vah,458.52,True,14.0,584.0
2023-12-08,val,457.68,True,0.0,570.0
2023-12-08,high,458.9,True,30.0,600.0
2023-12-08,low,456.29,False,,
2023-12-08,close,458.21,True,11.0,581.0
2023-12-11,poc,460.23,True,8.0,578.0
2023-12-11,vah,460.63,True,50.0,620.0
2023-12-11,val,458.83,False,,
2023-12-11,high,460.745,True,66.0,636.0
2023-12-11,low,457.21,False,,
2023-12-11,close,460.13,True,4.0,574.0
2023-12-12,poc,461.53,True,0.0,570.0
2023-12-12,vah,462.18,True,48.0,618.0
2023-12-12,val,460.43,False,,
2023-12-12,high,462.17,True,48.0,618.0
2023-12-12,low,459.47,False,,
2023-12-12,close,461.97,True,36.0,606.0
2023-12-13,poc,463.98,False,,
2023-12-13,vah,464.12,True,222.0,792.0
2023-12-13,val,462.43,False,,
2023-12-13,high,464.2,True,35.0,605.0
2023-12-13,low,460.6,False,,
2023-12-13,close,464.16,True,219.0,789.0
2023-12-14,poc,464.53,False,,
2023-12-14,vah,469.43,True,263.0,833.0
2023-12-14,val,464.12,False,,
2023-12-14,high,470.7599,True,240.0,810.0
2023-12-14,low,464.12,False,,
2023-12-14,close,470.44,True,259.0,829.0
2023-12-15,poc,471.48,False,,
2023-12-15,vah,472.82,False,,
2023-12-15,val,471.02,False,,
2023-12-15,high,473.73,False,,
2023-12-15,low,469.25,True,0.0,570.0
2023-12-15,close,472.0,False,,
2023-12-18,poc,470.28,True,64.0,634.0
2023-12-18,vah,470.48,True,64.0,634.0
2023-12-18,val,469.28,False,,
2023-12-18,high,470.7,True,64.0,634.0
2023-12-18,low,467.4263,False,,
2023-12-18,close,469.37,False,,
2023-12-19,poc,472.38,False,,
2023-12-19,vah,472.73,True,0.0,570.0
2023-12-19,val,471.78,False,,
2023-12-19,high,472.98,True,1.0,571.0
2023-12-19,low,469.8929,False,,
2023-12-19,close,472.02,False,,
2023-12-20,poc,474.18,True,4.0,574.0
2023-12-20,vah,474.43,True,9.0,579.0
2023-12-20,val,473.78,True,0.0,570.0
2023-12-20,high,474.92,True,30.0,600.0
2023-12-20,low,472.45,True,320.0,890.0
2023-12-20,close,474.82,True,30.0,600.0
2023-12-21,poc,475.38,False,,
2023-12-21,vah,475.88,False,,
2023-12-21,val,469.78,True,154.0,724.0
2023-12-21,high,475.895,False,,
2023-12-21,low,467.82,False,,
2023-12-21,close,467.97,False,,
2023-12-22,poc,471.43,False,,
2023-12-22,vah,472.43,True,293.0,863.0
2023-12-22,val,470.03,False,,
2023-12-22,high,472.975,True,287.0,857.0
2023-12-22,low,468.84,False,,
2023-12-22,close,472.67,True,288.0,858.0
2023-12-26,poc,473.48,False,,
2023-12-26,vah,474.78,True,13.0,583.0
2023-12-26,val,473.38,False,,
2023-12-26,high,475.38,True,199.0,769.0
2023-12-26,low,471.7,False,,
2023-12-26,close,473.62,False,,
2023-12-27,poc,474.93,True,274.0,844.0
2023-12-27,vah,475.68,True,0.0,570.0
2023-12-27,val,474.68,False,,
2023-12-27,high,476.58,True,216.0,786.0
2023-12-27,low,473.99,False,,
2023-12-27,close,475.59,True,0.0,570.0
2023-12-28,poc,475.48,False,,
2023-12-28,vah,475.93,False,,
2023-12-28,val,475.28,False,,
2023-12-28,high,476.66,True,109.0,679.0
2023-12-28,low,474.89,False,,
2023-12-28,close,476.51,True,213.0,783.0
2023-12-29,poc,477.12,False,,
2023-12-29,vah,477.38,False,,
2023-12-29,val,476.88,True,4.0,574.0
2023-12-29,high,477.55,False,,
2023-12-29,low,476.26,True,64.0,634.0
2023-12-29,close,476.68,True,0.0,570.0
2024-01-02,poc,475.32,False,,
2024-01-02,vah,475.78,False,,
2024-01-02,val,474.28,False,,
2024-01-02,high,477.03,False,,
2024-01-02,low,473.3,True,146.0,716.0
2024-01-02,close,475.35,False,,
2024-01-03,poc,472.63,False,,
2024-01-03,vah,472.93,False,,
2024-01-03,val,471.43,False,,
2024-01-03,high,473.67,False,,
2024-01-03,low,470.49,True,0.0,570.0
2024-01-03,close,472.6,False,,
2024-01-04,poc,469.43,True,31.0,601.0
2024-01-04,vah,470.13,True,43.0,613.0
2024-01-04,val,468.63,True,1.0,571.0
2024-01-04,high,471.19,False,,
2024-01-04,low,468.17,True,0.0,570.0
2024-01-04,close,468.73,True,1.0,571.0
2024-01-05,poc,467.23,True,0.0,570.0
2024-01-05,vah,469.23,True,31.0,601.0
2024-01-05,val,467.07,True,212.0,782.0
2024-01-05,high,470.96,False,,
2024-01-05,low,467.05,True,213.0,783.0
2024-01-05,close,467.27,True,0.0,570.0
2024-01-08,poc,467.73,False,,
2024-01-08,vah,468.73,True,1.0,571.0
2024-01-08,val,466.68,False,,
2024-01-08,high,470.44,True,64.0,634.0
2024-01-08,low,466.43,False,,
2024-01-08,close,467.96,False,,
2024-01-09,poc,473.82,True,143.0,713.0
2024-01-09,vah,474.73,True,212.0,782.0
2024-01-09,val,470.48,False,,
2024-01-09,high,474.75,True,212.0,782.0
2024-01-09,low,468.3,False,,
2024-01-09,close,474.56,True,212.0,782.0
2024-01-10,poc,473.78,False,,
2024-01-10,vah,474.53,True,1.0,571.0
2024-01-10,val,472.78,False,,
2024-01-10,high,474.93,True,5.0,575.0
2024-01-10,low,471.35,False,,
2024-01-10,close,473.84,True,35.0,605.0
2024-01-11,poc,475.12,True,34.0,604.0
2024-01-11,vah,476.43,True,18.0,588.0
2024-01-11,val,474.38,True,36.0,606.0
2024-01-11,high,477.4481,True,0.0,570.0
2024-01-11,low,473.87,True,39.0,609.0
2024-01-11,close,476.52,True,15.0,585.0
2024-01-12,poc,475.88,True,49.0,619.0
2024-01-12,vah,476.68,True,30.0,600.0
2024-01-12,val,473.77,False,,
2024-01-12,high,478.12,True,1.0,571.0
2024-01-12,low,472.26,False,,
2024-01-12,close,476.32,True,32.0,602.0
2024-01-16,poc,476.53,True,71.0,641.0
2024-01-16,vah,476.88,False,,
2024-01-16,val,475.78,True,50.0,620.0
2024-01-16,high,478.6,False,,
2024-01-16,low,475.23,True,0.0,570.0
2024-01-16,close,476.665,False,,
2024-01-17,poc,474.12,False,,
2024-01-17,vah,475.28,False,,
2024-01-17,val,473.73,False,,
2024-01-17,high,476.6098,False,,
2024-01-17,low,473.06,False,,
2024-01-17,close,474.95,False,,
2024-01-18,poc,471.62,False,,
2024-01-18,vah,472.43,True,217.0,787.0
2024-01-18,val,471.08,False,,
2024-01-18,high,472.79,True,210.0,780.0
2024-01-18,low,469.87,False,,
2024-01-18,close,472.275,False,,
2024-01-19,poc,476.43,False,,
2024-01-19,vah,476.98,True,10.0,580.0
2024-01-19,val,473.88,False,,
2024-01-19,high,477.06,True,6.0,576.0
2024-01-19,low,472.42,False,,
2024-01-19,close,476.46,False,,
2024-01-22,poc,482.07,False,,
2024-01-22,vah,482.57,False,,
2024-01-22,val,478.82,False,,
2024-01-22,high,482.72,False,,
2024-01-22,low,476.5374,False,,
2024-01-22,close,482.42,False,,
2024-01-23,poc,483.62,True,2.0,572.0
2024-01-23,vah,484.12,True,0.0,570.0
2024-01-23,val,483.32,True,73.0,643.0
2024-01-23,high,485.22,False,,
2024-01-23,low,482.78,False,,
2024-01-23,close,483.52,True,5.0,575.0
2024-01-24,poc,483.83,False,,
2024-01-24,vah,484.43,False,,
2024-01-24,val,482.98,False,,
2024-01-24,high,485.105,True,352.0,922.0
2024-01-24,low,482.89,False,,
2024-01-24,close,484.88,True,352.0,922.0
2024-01-25,poc,485.38,True,278.0,848.0
2024-01-25,vah,487.68,True,4.0,574.0
2024-01-25,val,485.03,False,,
2024-01-25,high,488.77,False,,
2024-01-25,low,484.8819,False,,
2024-01-25,close,485.32,False,,
2024-01-26,poc,487.28,True,22.0,592.0
2024-01-26,vah,487.78,True,0.0,570.0
2024-01-26,val,486.38,False,,
2024-01-26,high,488.305,True,3.0,573.0
2024-01-26,low,485.39,False,,
2024-01-26,close,488.0,True,1.0,571.0
2024-01-29,poc,487.38,True,55.0,625.0
2024-01-29,vah,488.07,True,5.0,575.0
2024-01-29,val,486.77,False,,
2024-01-29,high,489.12,True,306.0,876.0
2024-01-29,low,486.54,False,,
2024-01-29,close,487.47,True,1.0,571.0
2024-01-30,poc,487.93,False,,
2024-01-30,vah,490.53,True,0.0,570.0
2024-01-30,val,487.18,False,,
2024-01-30,high,491.415,True,138.0,708.0
2024-01-30,low,487.17,False,,
2024-01-30,close,491.26,True,20.0,590.0
2024-01-31,poc,490.93,False,,
2024-01-31,vah,491.28,False,,
2024-01-31,val,490.62,False,,
2024-01-31,high,491.62,False,,
2024-01-31,low,490.11,False,,
2024-01-31,close,490.86,False,,
2024-02-01,poc,483.53,False,,
2024-02-01,vah,487.08,True,156.0,726.0
2024-02-01,val,482.88,False,,
2024-02-01,high,489.0813,True,370.0,940.0
2024-02-01,low,482.89,False,,
2024-02-01,close,482.92,False,,
2024-02-02,poc,485.68,False,,
2024-02-02,vah,487.53,False,,
2024-02-02,val,483.93,False,,
2024-02-02,high,489.23,False,,
2024-02-02,low,483.8,False,,
2024-02-02,close,489.23,False,,
2024-02-05,poc,495.23,False,,
2024-02-05,vah,495.82,False,,
2024-02-05,val,492.32,True,34.0,604.0
2024-02-05,high,496.05,False,,
2024-02-05,low,489.3,False,,
2024-02-05,close,494.27,True,135.0,705.0
2024-02-06,poc,493.23,True,2.0,572.0
2024-02-06,vah,494.08,True,13.0,583.0
2024-02-06,val,492.13,True,44.0,614.0
2024-02-06,high,494.3778,False,,
2024-02-06,low,490.23,False,,
2024-02-06,close,492.58,True,33.0,603.0
2024-02-07,poc,492.82,False,,
2024-02-07,vah,493.28,False,,
2024-02-07,val,492.28,False,,
2024-02-07,high,494.32,False,,
2024-02-07,low,492.05,False,,
2024-02-07,close,493.97,False,,
2024-02-08,poc,497.88,True,0.0,570.0
2024-02-08,vah,498.28,True,7.0,577.0
2024-02-08,val,497.23,True,120.0,690.0
2024-02-08,high,498.53,True,350.0,920.0
2024-02-08,low,495.36,False,,
2024-02-08,close,498.05,True,0.0,570.0
2024-02-09,poc,498.12,False,,
2024-02-09,vah,498.38,False,,
2024-02-09,val,497.77,False,,
2024-02-09,high,498.71,True,0.0,570.0
2024-02-09,low,497.26,False,,
2024-02-09,close,498.4,False,,
2024-02-12,poc,500.88,True,288.0,858.0
2024-02-12,vah,501.53,True,61.0,631.0
2024-02-12,val,499.78,False,,
2024-02-12,high,501.65,True,73.0,643.0
2024-02-12,low,498.49,False,,
2024-02-12,close,501.175,True,0.0,570.0
2024-02-13,poc,501.03,False,,
2024-02-13,vah,502.08,False,,
2024-02-13,val,500.48,False,,
2024-02-13,high,503.5,False,,
2024-02-13,low,500.24,False,,
2024-02-13,close,500.94,False,,
2024-02-14,poc,494.13,False,,
2024-02-14,vah,495.78,True,10.0,580.0
2024-02-14,val,492.73,False,,
2024-02-14,high,495.85,True,9.0,579.0
2024-02-14,low,490.715,False,,
2024-02-14,close,494.14,False,,
2024-02-15,poc,496.78,False,,
2024-02-15,vah,497.58,False,,
2024-02-15,val,495.38,False,,
2024-02-15,high,499.07,True,95.0,665.0
2024-02-15,low,494.4,False,,
2024-02-15,close,498.625,False,,
2024-02-16,poc,501.73,True,0.0,570.0
2024-02-16,vah,502.18,True,120.0,690.0
2024-02-16,val,500.02,True,24.0,594.0
2024-02-16,high,502.2,True,120.0,690.0
2024-02-16,low,498.795,True,30.0,600.0
2024-02-16,close,501.95,True,0.0,570.0
2024-02-20,poc,501.88,False,,
2024-02-20,vah,502.38,False,,
2024-02-20,val,500.23,False,,
2024-02-20,high,502.87,False,,
2024-02-20,low,498.75,False,,
2024-02-20,close,499.49,False,,
2024-02-21,poc,496.58,True,381.0,951.0
2024-02-21,vah,496.83,True,382.0,952.0
2024-02-21,val,495.53,True,0.0,570.0
2024-02-21,high,498.41,False,,
2024-02-21,low,494.45,True,212.0,782.0
2024-02-21,close,496.74,True,382.0,952.0
2024-02-22,poc,495.23,False,,
2024-02-22,vah,496.18,False,,
2024-02-22,val,494.38,False,,
2024-02-22,high,497.37,False,,
2024-02-22,low,493.56,False,,
2024-02-22,close,497.17,False,,
2024-02-23,poc,507.57,True,94.0,664.0
2024-02-23,vah,508.48,True,86.0,656.0
2024-02-23,val,505.23,False,,
2024-02-23,high,508.49,True,86.0,656.0
2024-02-23,low,503.02,False,,
2024-02-23,close,507.53,True,94.0,664.0
2024-02-26,poc,508.18,True,0.0,570.0
2024-02-26,vah,508.88,False,,
2024-02-26,val,507.83,True,17.0,587.0
2024-02-26,high,510.13,False,,
2024-02-26,low,507.1,True,97.0,667.0
2024-02-26,close,507.82,True,17.0,587.0
2024-02-27,poc,506.68,True,0.0,570.0
2024-02-27,vah,507.73,False,,
2024-02-27,val,506.28,True,3.0,573.0
2024-02-27,high,508.75,False,,
2024-02-27,low,505.86,True,8.0,578.0
2024-02-27,close,505.99,True,6.0,576.0
2024-02-28,poc,505.88,True,40.0,610.0
2024-02-28,vah,506.73,True,90.0,660.0
2024-02-28,val,505.43,True,0.0,570.0
2024-02-28,high,507.16,False,,
2024-02-28,low,504.75,False,,
2024-02-28,close,506.87,True,91.0,661.0
2024-02-29,poc,505.88,True,129.0,699.0
2024-02-29,vah,506.23,True,128.0,698.0
2024-02-29,val,505.43,True,130.0,700.0
2024-02-29,high,506.855,True,44.0,614.0
2024-02-29,low,504.96,False,,
2024-02-29,close,506.19,True,128.0,698.0
2024-03-01,poc,507.78,False,,
2024-03-01,vah,508.83,True,0.0,570.0
2024-03-01,val,506.88,False,,
2024-03-01,high,509.74,True,30.0,600.0
2024-03-01,low,505.35,False,,
2024-03-01,close,508.0,False,,
2024-03-04,poc,512.88,True,71.0,641.0
2024-03-04,vah,513.17,True,178.0,748.0
2024-03-04,val,510.82,False,,
2024-03-04,high,513.29,True,306.0,876.0
2024-03-04,low,508.56,False,,
2024-03-04,close,512.84,True,71.0,641.0
2024-03-05,poc,512.38,False,,
2024-03-05,vah,513.02,False,,
2024-03-05,val,512.23,False,,
2024-03-05,high,514.2,False,,
2024-03-05,low,512.0,False,,
2024-03-05,close,512.25,False,,
2024-03-06,poc,507.98,False,,
2024-03-06,vah,508.38,True,37.0,607.0
2024-03-06,val,505.68,False,,
2024-03-06,high,510.7,True,0.0,570.0
2024-03-06,low,504.91,False,,
2024-03-06,close,507.15,False,,
2024-03-07,poc,509.88,True,185.0,755.0
2024-03-07,vah,510.68,True,185.0,755.0
2024-03-07,val,508.78,False,,
2024-03-07,high,512.069,True,185.0,755.0
2024-03-07,low,508.42,False,,
2024-03-07,close,509.8,True,185.0,755.0
2024-03-08,poc,514.62,True,119.0,689.0
2024-03-08,vah,515.38,True,0.0,570.0
2024-03-08,val,513.92,True,138.0,708.0
2024-03-08,high,515.89,True,0.0,570.0
2024-03-08,low,509.8053,False,,
2024-03-08,close,514.87,True,118.0,688.0
2024-03-11,poc,512.43,False,,
2024-03-11,vah,515.68,False,,
2024-03-11,val,511.73,True,319.0,889.0
2024-03-11,high,518.2201,False,,
2024-03-11,low,511.13,True,191.0,761.0
2024-03-11,close,511.76,True,319.0,889.0
2024-03-12,poc,511.12,True,15.0,585.0
2024-03-12,vah,511.52,True,9.0,579.0
2024-03-12,val,510.27,False,,
2024-03-12,high,511.88,True,6.0,576.0
2024-03-12,low,508.5,False,,
2024-03-12,close,511.26,True,15.0,585.0
2024-03-13,poc,516.77,True,1.0,571.0
2024-03-13,vah,517.27,True,240.0,810.0
2024-03-13,val,514.48,True,359.0,929.0
2024-03-13,high,517.38,False,,
2024-03-13,low,510.86,False,,
2024-03-13,close,516.81,True,1.0,571.0
2024-03-14,poc,516.48,True,3.0,573.0
2024-03-14,vah,516.83,True,0.0,570.0
2024-03-14,val,515.83,True,17.0,587.0
2024-03-14,high,517.29,False,,
2024-03-14,low,514.49,True,20.0,590.0
2024-03-14,close,515.99,True,17.0,587.0
2024-03-15,poc,514.27,False,,
2024-03-15,vah,515.12,False,,
2024-03-15,val,513.52,False,,
2024-03-15,high,517.125,False,,
2024-03-15,low,511.82,False,,
2024-03-15,close,514.95,False,,
2024-03-18,poc,510.23,False,,
2024-03-18,vah,510.43,False,,
2024-03-18,val,509.23,False,,
2024-03-18,high,511.7,False,,
2024-03-18,low,508.122,False,,
2024-03-18,close,509.74,False,,
2024-03-19,poc,514.02,True,173.0,743.0
2024-03-19,vah,514.98,True,194.0,764.0
2024-03-19,val,513.42,True,127.0,697.0
2024-03-19,high,515.48,True,211.0,781.0
2024-03-19,low,512.44,True,73.0,643.0
2024-03-19,close,512.87,True,120.0,690.0
2024-03-20,poc,515.02,False,,
2024-03-20,vah,515.98,True,0.0,570.0
2024-03-20,val,513.08,False,,
2024-03-20,high,515.995,True,0.0,570.0
2024-03-20,low,511.12,False,,
2024-03-20,close,515.76,True,0.0,570.0
2024-03-21,poc,515.63,False,,
2024-03-21,vah,519.43,False,,
2024-03-21,val,515.13,False,,
2024-03-21,high,520.62,False,,
2024-03-21,low,515.08,False,,
2024-03-21,close,520.42,False,,
2024-03-22,poc,523.73,False,,
2024-03-22,vah,523.88,False,,
2024-03-22,val,522.73,False,,
2024-03-22,high,524.11,False,,
2024-03-22,low,521.91,True,2.0,572.0
2024-03-22,close,522.11,True,0.0,570.0
2024-03-25,poc,521.98,False,,
2024-03-25,vah,522.23,False,,
2024-03-25,val,521.48,False,,
2024-03-25,high,522.605,False,,
2024-03-25,low,520.97,True,310.0,880.0
2024-03-25,close,521.27,False,,
2024-03-26,poc,520.48,True,255.0,825.0
2024-03-26,vah,520.83,True,1.0,571.0
2024-03-26,val,520.12,True,359.0,929.0
2024-03-26,high,520.95,True,0.0,570.0
2024-03-26,low,519.61,True,363.0,933.0
2024-03-26,close,519.81,True,361.0,931.0
2024-03-27,poc,520.93,True,24.0,594.0
2024-03-27,vah,521.48,True,0.0,570.0
2024-03-27,val,519.27,False,,
2024-03-27,high,521.58,True,0.0,570.0
2024-03-27,low,518.4,False,,
2024-03-27,close,518.66,False,,
2024-03-28,poc,520.23,False,,
2024-03-28,vah,521.98,False,,
2024-03-28,val,519.53,False,,
2024-03-28,high,523.2,True,0.0,570.0
2024-03-28,low,519.485,False,,
2024-03-28,close,523.17,True,0.0,570.0
2024-04-01,poc,523.48,True,1.0,571.0
2024-04-01,vah,523.83,True,0.0,570.0
2024-04-01,val,522.98,True,49.0,619.0
2024-04-01,high,524.61,False,,
2024-04-01,low,522.78,True,63.0,633.0
2024-04-01,close,523.12,True,34.0,604.0
2024-04-02,poc,521.98,False,,
2024-04-02,vah,522.62,False,,
2024-04-02,val,521.18,False,,
2024-04-02,high,524.38,False,,
2024-04-02,low,520.97,False,,
2024-04-02,close,522.22,False,,
2024-04-03,poc,518.73,True,30.0,600.0
2024-04-03,vah,518.93,True,30.0,600.0
2024-04-03,val,517.38,False,,
2024-04-03,high,518.98,True,30.0,600.0
2024-04-03,low,516.48,False,,
2024-04-03,close,518.85,True,30.0,600.0
2024-04-04,poc,520.52,True,279.0,849.0
2024-04-04,vah,520.88,True,277.0,847.0
2024-04-04,val,519.38,True,286.0,856.0
2024-04-04,high,520.95,True,277.0,847.0
2024-04-04,low,517.665,True,300.0,870.0
2024-04-04,close,519.36,True,286.0,856.0
2024-04-05,poc,523.52,False,,
2024-04-05,vah,523.88,False,,
2024-04-05,val,515.02,True,2.0,572.0
2024-04-05,high,523.8674,False,,
2024-04-05,low,512.755,False,,
2024-04-05,close,513.03,False,,
2024-04-08,poc,518.77,True,5.0,575.0
2024-04-08,vah,519.88,True,62.0,632.0
2024-04-08,val,517.27,False,,
2024-04-08,high,520.44,False,,
2024-04-08,low,514.01,False,,
2024-04-08,close,518.4,True,8.0,578.0
2024-04-09,poc,518.73,True,22.0,592.0
2024-04-09,vah,519.27,True,19.0,589.0
2024-04-09,val,518.38,True,57.0,627.0
2024-04-09,high,520.18,True,4.0,574.0
2024-04-09,low,517.89,True,58.0,628.0
2024-04-09,close,518.67,True,36.0,606.0
2024-04-10,poc,516.88,False,,
2024-04-10,vah,518.88,False,,
2024-04-10,val,515.73,True,68.0,638.0
2024-04-10,high,520.75,False,,
2024-04-10,low,514.35,True,26.0,596.0
2024-04-10,close,519.29,False,,
2024-04-11,poc,513.98,True,30.0,600.0
2024-04-11,vah,514.58,True,9.0,579.0
2024-04-11,val,513.03,True,38.0,608.0
2024-04-11,high,516.16,True,214.0,784.0
2024-04-11,low,512.09,True,46.0,616.0
2024-04-11,close,514.16,True,10.0,580.0
2024-04-12,poc,518.83,False,,
2024-04-12,vah,519.48,False,,
2024-04-12,val,514.73,True,1.0,571.0
2024-04-12,high,519.48,False,,
2024-04-12,low,512.08,True,82.0,652.0
2024-04-12,close,518.05,False,,
2024-04-15,poc,510.48,True,177.0,747.0
2024-04-15,vah,513.17,True,39.0,609.0
2024-04-15,val,509.12,True,228.0,798.0
2024-04-15,high,515.815,False,,
2024-04-15,low,509.08,True,228.0,798.0
2024-04-15,close,510.82,True,90.0,660.0
2024-04-16,poc,504.93,True,0.0,570.0
2024-04-16,vah,511.62,False,,
2024-04-16,val,503.57,True,13.0,583.0
2024-04-16,high,515.3,False,,
2024-04-16,low,503.58,True,13.0,583.0
2024-04-16,close,504.5,True,5.0,575.0
2024-04-17,poc,504.58,True,33.0,603.0
2024-04-17,vah,504.88,True,30.0,600.0
2024-04-17,val,503.33,True,81.0,651.0
2024-04-17,high,506.5,False,,
2024-04-17,low,502.21,True,84.0,654.0
2024-04-17,close,503.49,True,53.0,623.0
2024-04-18,poc,501.12,True,4.0,574.0
2024-04-18,vah,502.98,True,66.0,636.0
2024-04-18,val,500.03,True,7.0,577.0
2024-04-18,high,506.22,False,,
2024-04-18,low,499.12,True,234.0,804.0
2024-04-18,close,500.5,True,5.0,575.0
2024-04-19,poc,499.48,True,0.0,570.0
2024-04-19,vah,501.68,False,,
2024-04-19,val,498.88,True,0.0,570.0
2024-04-19,high,504.13,False,,
2024-04-19,low,498.56,True,45.0,615.0
2024-04-19,close,499.48,True,0.0,570.0
2024-04-22,poc,494.88,False,,
2024-04-22,vah,497.98,True,0.0,570.0
2024-04-22,val,494.08,False,,
2024-04-22,high,500.455,True,255.0,825.0
2024-04-22,low,493.86,False,,
2024-04-22,close,495.1,False,,
2024-04-23,poc,497.83,False,,
2024-04-23,vah,500.08,True,206.0,776.0
2024-04-23,val,495.43,False,,
2024-04-23,high,502.38,True,12.0,582.0
2024-04-23,low,495.43,False,,
2024-04-23,close,499.63,True,206.0,776.0
2024-04-24,poc,505.43,True,71.0,641.0
2024-04-24,vah,505.82,True,65.0,635.0
2024-04-24,val,504.32,True,98.0,668.0
2024-04-24,high,506.09,True,2.0,572.0
2024-04-24,low,499.5328,False,,
2024-04-24,close,505.64,True,69.0,639.0
2024-04-25,poc,505.88,False,,
2024-04-25,vah,506.53,False,,
2024-04-25,val,504.38,False,,
2024-04-25,high,507.37,False,,
2024-04-25,low,503.13,True,256.0,826.0
2024-04-25,close,505.47,False,,
2024-04-26,poc,499.03,False,,
2024-04-26,vah,502.68,False,,
2024-04-26,val,497.48,False,,
2024-04-26,high,504.27,False,,
2024-04-26,low,497.49,False,,
2024-04-26,close,503.44,False,,
2024-04-29,poc,508.73,True,302.0,872.0
2024-04-29,vah,509.43,True,12.0,582.0
2024-04-29,val,508.18,True,333.0,903.0
2024-04-29,high,509.88,True,10.0,580.0
2024-04-29,low,505.7,False,,
2024-04-29,close,508.24,True,332.0,902.0
2024-04-30,poc,509.93,False,,
2024-04-30,vah,510.43,False,,
2024-04-30,val,509.12,True,10.0,580.0
2024-04-30,high,510.75,False,,
2024-04-30,low,507.25,True,99.0,669.0
2024-04-30,close,510.05,False,,
2024-05-01,poc,504.62,True,310.0,880.0
2024-05-01,vah,507.48,True,328.0,898.0
2024-05-01,val,503.38,True,308.0,878.0
2024-05-01,high,509.56,False,,
2024-05-01,low,502.03,True,270.0,840.0
2024-05-01,close,502.04,True,270.0,840.0
2024-05-02,poc,500.83,True,31.0,601.0
2024-05-02,vah,504.03,True,0.0,570.0
2024-05-02,val,499.98,True,39.0,609.0
2024-05-02,high,508.19,False,,
2024-05-02,low,499.865,True,39.0,609.0
2024-05-02,close,500.25,True,39.0,609.0
2024-05-03,poc,504.43,False,,
2024-05-03,vah,505.82,False,,
2024-05-03,val,502.28,False,,
2024-05-03,high,505.89,False,,
2024-05-03,low,499.55,False,,
2024-05-03,close,505.02,False,,
2024-05-06,poc,511.38,False,,
2024-05-06,vah,511.82,False,,
2024-05-06,val,510.23,False,,
2024-05-06,high,512.55,False,,
2024-05-06,low,508.56,False,,
2024-05-06,close,511.29,False,,
2024-05-07,poc,514.38,False,,
2024-05-07,vah,515.38,False,,
2024-05-07,val,513.88,False,,
2024-05-07,high,516.61,True,302.0,872.0
2024-05-07,low,513.3,False,,
2024-05-07,close,516.6,True,302.0,872.0
2024-05-08,poc,518.08,False,,
2024-05-08,vah,518.18,False,,
2024-05-08,val,517.23,True,74.0,644.0
2024-05-08,high,518.57,False,,
2024-05-08,low,516.45,True,26.0,596.0
2024-05-08,close,517.2,True,72.0,642.0
2024-05-09,poc,516.88,True,11.0,581.0
2024-05-09,vah,517.62,True,0.0,570.0
2024-05-09,val,516.68,True,12.0,582.0
2024-05-09,high,517.74,True,0.0,570.0
2024-05-09,low,515.14,False,,
2024-05-09,close,517.19,True,9.0,579.0
2024-05-10,poc,519.88,True,127.0,697.0
2024-05-10,vah,520.18,True,84.0,654.0
2024-05-10,val,518.83,False,,
