window,level,vol_filter,split,target_mult,stop_mult,n,hit,stop_rate,exp_atr
09_30_10_30,vah,V2,train,0.5,0.75,25,0.28,0.72,-0.4
09_30_10_30,vah,V2,oos,0.5,0.75,1,0.0,1.0,-0.75
09_30_10_30,vah,V2,train,0.5,1.0,25,0.4,0.6,-0.4
09_30_10_30,vah,V2,oos,0.5,1.0,1,0.0,1.0,-1.0
09_30_10_30,vah,V2,train,0.5,1.5,25,0.52,0.48,-0.46
09_30_10_30,vah,V2,oos,0.5,1.5,1,1.0,0.0,0.5
09_30_10_30,vah,V2,train,0.75,0.5,25,0.24,0.76,-0.2
09_30_10_30,vah,V2,oos,0.75,0.5,1,0.0,1.0,-0.5
09_30_10_30,vah,V2,train,0.75,0.75,25,0.24,0.76,-0.39
09_30_10_30,vah,V2,oos,0.75,0.75,1,0.0,1.0,-0.75
09_30_10_30,vah,V2,train,0.75,1.0,25,0.32,0.68,-0.44
09_30_10_30,vah,V2,oos,0.75,1.0,1,0.0,1.0,-1.0
09_30_10_30,vah,V2,train,0.75,1.5,25,0.4,0.56,-0.54
09_30_10_30,vah,V2,oos,0.75,1.5,1,1.0,0.0,0.75
09_30_10_30,vah,V2,train,1.0,0.5,25,0.2,0.8,-0.2
09_30_10_30,vah,V2,oos,1.0,0.5,1,0.0,1.0,-0.5
09_30_10_30,vah,V2,train,1.0,0.75,25,0.24,0.76,-0.33
09_30_10_30,vah,V2,oos,1.0,0.75,1,0.0,1.0,-0.75
09_30_10_30,vah,V2,train,1.0,1.0,25,0.32,0.68,-0.36
09_30_10_30,vah,V2,oos,1.0,1.0,1,0.0,1.0,-1.0
09_30_10_30,vah,V2,train,1.0,1.5,25,0.4,0.56,-0.44
09_30_10_30,vah,V2,oos,1.0,1.5,1,1.0,0.0,1.0
09_30_10_30,vah,V2,train,1.5,0.5,25,0.2,0.8,-0.1
09_30_10_30,vah,V2,oos,1.5,0.5,1,0.0,1.0,-0.5
09_30_10_30,vah,V2,train,1.5,0.75,25,0.2,0.8,-0.3
09_30_10_30,vah,V2,oos,1.5,0.75,1,0.0,1.0,-0.75
09_30_10_30,vah,V2,train,1.5,1.0,25,0.28,0.72,-0.3
09_30_10_30,vah,V2,oos,1.5,1.0,1,0.0,1.0,-1.0
09_30_10_30,vah,V2,train,1.5,1.5,25,0.36,0.56,-0.3
09_30_10_30,vah,V2,oos,1.5,1.5,1,1.0,0.0,1.5
09_30_10_30,vah,V3,train,0.3,0.5,10,0.2,0.8,-0.33999999999999997
09_30_10_30,vah,V3,train,0.3,0.75,10,0.2,0.8,-0.54
09_30_10_30,vah,V3,train,0.3,1.0,10,0.3,0.7,-0.61
09_30_10_30,vah,V3,train,0.3,1.5,10,0.4,0.6,-0.78
09_30_10_30,vah,V3,train,0.5,0.5,10,0.1,0.9,-0.4
09_30_10_30,vah,V3,train,0.5,0.75,10,0.1,0.9,-0.625
09_30_10_30,vah,V3,train,0.5,1.0,10,0.2,0.8,-0.7
09_30_10_30,vah,V3,train,0.5,1.5,10,0.4,0.6,-0.7
09_30_10_30,vah,V3,train,0.75,0.5,10,0.1,0.9,-0.375
09_30_10_30,vah,V3,train,0.75,0.75,10,0.1,0.9,-0.6
09_30_10_30,vah,V3,train,0.75,1.0,10,0.1,0.9,-0.825
09_30_10_30,vah,V3,train,0.75,1.5,10,0.2,0.7,-0.9
09_30_10_30,vah,V3,train,1.0,0.5,10,0.0,1.0,-0.5
09_30_10_30,vah,V3,train,1.0,0.75,10,0.1,0.9,-0.575
09_30_10_30,vah,V3,train,1.0,1.0,10,0.1,0.9,-0.8
09_30_10_30,vah,V3,train,1.0,1.5,10,0.2,0.7,-0.85
09_30_10_30,vah,V3,train,1.5,0.5,10,0.0,1.0,-0.5
09_30_10_30,vah,V3,train,1.5,0.75,10,0.0,1.0,-0.75
09_30_10_30,vah,V3,train,1.5,1.0,10,0.0,1.0,-1.0
09_30_10_30,vah,V3,train,1.5,1.5,10,0.1,0.7,-0.9
09_30_10_30,poc,V0,train,0.3,0.5,99,0.48484848484848486,0.5151515151515151,-0.11212121212121214
09_30_10_30,poc,V0,oos,0.3,0.5,8,0.75,0.25,0.09999999999999998
09_30_10_30,poc,V0,train,0.3,0.75,99,0.6666666666666666,0.3333333333333333,-0.049999999999999996
09_30_10_30,poc,V0,oos,0.3,0.75,8,0.75,0.25,0.03749999999999998
09_30_10_30,poc,V0,train,0.3,1.0,99,0.7575757575757576,0.24242424242424243,-0.015151515151515152
09_30_10_30,poc,V0,oos,0.3,1.0,8,0.875,0.125,0.1375
09_30_10_30,poc,V0,train,0.3,1.5,99,0.8585858585858586,0.1414141414141414,0.045454545454545456
09_30_10_30,poc,V0,oos,0.3,1.5,8,0.875,0.125,0.07500000000000001
09_30_10_30,poc,V0,train,0.5,0.5,99,0.46464646464646464,0.5353535353535354,-0.03535353535353535
09_30_10_30,poc,V0,oos,0.5,0.5,8,0.75,0.25,0.25
09_30_10_30,poc,V0,train,0.5,0.75,99,0.6262626262626263,0.37373737373737376,0.03282828282828283
09_30_10_30,poc,V0,oos,0.5,0.75,8,0.75,0.25,0.1875
09_30_10_30,poc,V0,train,0.5,1.0,99,0.7171717171717171,0.2828282828282828,0.07575757575757576
09_30_10_30,poc,V0,oos,0.5,1.0,8,0.875,0.125,0.3125
09_30_10_30,poc,V0,train,0.5,1.5,99,0.8080808080808081,0.1919191919191919,0.11616161616161616
09_30_10_30,poc,V0,oos,0.5,1.5,8,0.875,0.125,0.25
09_30_10_30,poc,V0,train,0.75,0.5,99,0.40404040404040403,0.5959595959595959,0.005050505050505051
09_30_10_30,poc,V0,oos,0.75,0.5,8,0.625,0.375,0.28125
09_30_10_30,poc,V0,train,0.75,0.75,99,0.5454545454545454,0.45454545454545453,0.06818181818181818
09_30_10_30,poc,V0,oos,0.75,0.75,8,0.625,0.375,0.1875
09_30_10_30,poc,V0,train,0.75,1.0,99,0.6060606060606061,0.3939393939393939,0.06060606060606061
09_30_10_30,poc,V0,oos,0.75,1.0,8,0.75,0.25,0.3125
09_30_10_30,poc,V0,train,0.75,1.5,99,0.7070707070707071,0.29292929292929293,0.09090909090909091
09_30_10_30,poc,V0,oos,0.75,1.5,8,0.75,0.25,0.1875
09_30_10_30,poc,V0,train,1.0,0.5,99,0.31313131313131315,0.6868686868686869,-0.030303030303030304
09_30_10_30,poc,V0,oos,1.0,0.5,8,0.625,0.375,0.4375
09_30_10_30,poc,V0,train,1.0,0.75,99,0.42424242424242425,0.5757575757575758,-0.007575757575757576
09_30_10_30,poc,V0,oos,1.0,0.75,8,0.625,0.375,0.34375
09_30_10_30,poc,V0,train,1.0,1.0,99,0.48484848484848486,0.494949494949495,-0.010101010101010102
09_30_10_30,poc,V0,oos,1.0,1.0,8,0.75,0.25,0.5
09_30_10_30,poc,V0,train,1.0,1.5,99,0.5757575757575758,0.37373737373737376,0.015151515151515152
09_30_10_30,poc,V0,oos,1.0,1.5,8,0.75,0.25,0.375
09_30_10_30,poc,V0,train,1.5,0.5,99,0.25252525252525254,0.7373737373737373,0.010101010101010102
09_30_10_30,poc,V0,oos,1.5,0.5,8,0.625,0.375,0.75
09_30_10_30,poc,V0,train,1.5,0.75,99,0.36363636363636365,0.6262626262626263,0.07575757575757576
09_30_10_30,poc,V0,oos,1.5,0.75,8,0.625,0.375,0.65625
09_30_10_30,poc,V0,train,1.5,1.0,99,0.42424242424242425,0.5353535353535354,0.10101010101010101
09_30_10_30,poc,V0,oos,1.5,1.0,8,0.75,0.25,0.875
09_30_10_30,poc,V0,train,1.5,1.5,99,0.5050505050505051,0.41414141414141414,0.13636363636363635
09_30_10_30,poc,V0,oos,1.5,1.5,8,0.75,0.25,0.75
09_30_10_30,poc,V1,train,0.3,0.5,44,0.38636363636363635,0.6136363636363636,-0.19090909090909092
09_30_10_30,poc,V1,oos,0.3,0.5,3,1.0,0.0,0.3
09_30_10_30,poc,V1,train,0.3,0.75,44,0.5909090909090909,0.4090909090909091,-0.12954545454545455
09_30_10_30,poc,V1,oos,0.3,0.75,3,1.0,0.0,0.3
09_30_10_30,poc,V1,train,0.3,1.0,44,0.75,0.25,-0.02499999999999999
09_30_10_30,poc,V1,oos,0.3,1.0,3,1.0,0.0,0.3
09_30_10_30,poc,V1,train,0.3,1.5,44,0.8181818181818182,0.18181818181818182,-0.027272727272727296
09_30_10_30,poc,V1,oos,0.3,1.5,3,1.0,0.0,0.3
09_30_10_30,poc,V1,train,0.5,0.5,44,0.38636363636363635,0.6136363636363636,-0.11363636363636363
09_30_10_30,poc,V1,oos,0.5,0.5,3,1.0,0.0,0.5
09_30_10_30,poc,V1,train,0.5,0.75,44,0.5454545454545454,0.45454545454545453,-0.06818181818181818
09_30_10_30,poc,V1,oos,0.5,0.75,3,1.0,0.0,0.5
09_30_10_30,poc,V1,train,0.5,1.0,44,0.7045454545454546,0.29545454545454547,0.056818181818181816
09_30_10_30,poc,V1,oos,0.5,1.0,3,1.0,0.0,0.5
09_30_10_30,poc,V1,train,0.5,1.5,44,0.75,0.25,0.0
09_30_10_30,poc,V1,oos,0.5,1.5,3,1.0,0.0,0.5
09_30_10_30,poc,V1,train,0.75,0.5,44,0.3409090909090909,0.6590909090909091,-0.07386363636363637
09_30_10_30,poc,V1,oos,0.75,0.5,3,1.0,0.0,0.75
09_30_10_30,poc,V1,train,0.75,0.75,44,0.45454545454545453,0.5454545454545454,-0.06818181818181818
09_30_10_30,poc,V1,oos,0.75,0.75,3,1.0,0.0,0.75
09_30_10_30,poc,V1,train,0.75,1.0,44,0.5681818181818182,0.4318181818181818,-0.005681818181818182
09_30_10_30,poc,V1,oos,0.75,1.0,3,1.0,0.0,0.75
09_30_10_30,poc,V1,train,0.75,1.5,44,0.6363636363636364,0.36363636363636365,-0.06818181818181818
09_30_10_30,poc,V1,oos,0.75,1.5,3,1.0,0.0,0.75
09_30_10_30,poc,V1,train,1.0,0.5,44,0.2727272727272727,0.7272727272727273,-0.09090909090909091
09_30_10_30,poc,V1,oos,1.0,0.5,3,1.0,0.0,1.0
09_30_10_30,poc,V1,train,1.0,0.75,44,0.36363636363636365,0.6363636363636364,-0.11363636363636363
09_30_10_30,poc,V1,oos,1.0,0.75,3,1.0,0.0,1.0
09_30_10_30,poc,V1,train,1.0,1.0,44,0.4772727272727273,0.5227272727272727,-0.045454545454545456
09_30_10_30,poc,V1,oos,1.0,1.0,3,1.0,0.0,1.0
09_30_10_30,poc,V1,train,1.0,1.5,44,0.5227272727272727,0.4318181818181818,-0.125
09_30_10_30,poc,V1,oos,1.0,1.5,3,1.0,0.0,1.0
09_30_10_30,poc,V1,train,1.5,0.5,44,0.18181818181818182,0.8181818181818182,-0.13636363636363635
09_30_10_30,poc,V1,oos,1.5,0.5,3,1.0,0.0,1.5
09_30_10_30,poc,V1,train,1.5,0.75,44,0.25,0.75,-0.1875
09_30_10_30,poc,V1,oos,1.5,0.75,3,1.0,0.0,1.5
09_30_10_30,poc,V1,train,1.5,1.0,44,0.36363636363636365,0.6136363636363636,-0.06818181818181818
09_30_10_30,poc,V1,oos,1.5,1.0,3,1.0,0.0,1.5
09_30_10_30,poc,V1,train,1.5,1.5,44,0.4318181818181818,0.5,-0.10227272727272728
09_30_10_30,poc,V1,oos,1.5,1.5,3,1.0,0.0,1.5
09_30_10_30,poc,V2,train,0.3,0.5,32,0.53125,0.46875,-0.07500000000000001
09_30_10_30,poc,V2,oos,0.3,0.5,2,1.0,0.0,0.3
09_30_10_30,poc,V2,train,0.3,0.75,32,0.65625,0.34375,-0.060937500000000006
09_30_10_30,poc,V2,oos,0.3,0.75,2,1.0,0.0,0.3
09_30_10_30,poc,V2,train,0.3,1.0,32,0.75,0.25,-0.025000000000000022
09_30_10_30,poc,V2,oos,0.3,1.0,2,1.0,0.0,0.3
09_30_10_30,poc,V2,train,0.3,1.5,32,0.84375,0.15625,0.01874999999999999
09_30_10_30,poc,V2,oos,0.3,1.5,2,1.0,0.0,0.3
09_30_10_30,poc,V2,train,0.5,0.5,32,0.53125,0.46875,0.03125
09_30_10_30,poc,V2,oos,0.5,0.5,2,1.0,0.0,0.5
09_30_10_30,poc,V2,train,0.5,0.75,32,0.625,0.375,0.03125
09_30_10_30,poc,V2,oos,0.5,0.75,2,1.0,0.0,0.5
09_30_10_30,poc,V2,train,0.5,1.0,32,0.71875,0.28125,0.078125
09_30_10_30,poc,V2,oos,0.5,1.0,2,1.0,0.0,0.5
09_30_10_30,poc,V2,train,0.5,1.5,32,0.8125,0.1875,0.125
09_30_10_30,poc,V2,oos,0.5,1.5,2,1.0,0.0,0.5
09_30_10_30,poc,V2,train,0.75,0.5,32,0.375,0.625,-0.03125
09_30_10_30,poc,V2,oos,0.75,0.5,2,1.0,0.0,0.75
09_30_10_30,poc,V2,train,0.75,0.75,32,0.5,0.5,0.0
09_30_10_30,poc,V2,oos,0.75,0.75,2,1.0,0.0,0.75
09_30_10_30,poc,V2,train,0.75,1.0,32,0.5625,0.4375,-0.015625
09_30_10_30,poc,V2,oos,0.75,1.0,2,1.0,0.0,0.75
09_30_10_30,poc,V2,train,0.75,1.5,32,0.6875,0.3125,0.046875
09_30_10_30,poc,V2,oos,0.75,1.5,2,1.0,0.0,0.75
09_30_10_30,poc,V2,train,1.0,0.5,32,0.34375,0.65625,0.015625
09_30_10_30,poc,V2,oos,1.0,0.5,2,1.0,0.0,1.0
09_30_10_30,poc,V2,train,1.0,0.75,32,0.40625,0.59375,-0.0390625
09_30_10_30,poc,V2,oos,1.0,0.75,2,1.0,0.0,1.0
09_30_10_30,poc,V2,train,1.0,1.0,32,0.46875,0.5,-0.03125
09_30_10_30,poc,V2,oos,1.0,1.0,2,1.0,0.0,1.0
09_30_10_30,poc,V2,train,1.0,1.5,32,0.59375,0.3125,0.125
09_30_10_30,poc,V2,oos,1.0,1.5,2,1.0,0.0,1.0
09_30_10_30,poc,V2,train,1.5,0.5,32,0.3125,0.6875,0.125
09_30_10_30,poc,V2,oos,1.5,0.5,2,1.0,0.0,1.5
09_30_10_30,poc,V2,train,1.5,0.75,32,0.40625,0.59375,0.1640625
09_30_10_30,poc,V2,oos,1.5,0.75,2,1.0,0.0,1.5
09_30_10_30,poc,V2,train,1.5,1.0,32,0.4375,0.53125,0.125
09_30_10_30,poc,V2,oos,1.5,1.0,2,1.0,0.0,1.5
09_30_10_30,poc,V2,train,1.5,1.5,32,0.5625,0.34375,0.328125
09_30_10_30,poc,V2,oos,1.5,1.5,2,1.0,0.0,1.5
09_30_10_30,poc,V3,train,0.3,0.5,12,0.3333333333333333,0.6666666666666666,-0.2333333333333333
09_30_10_30,poc,V3,oos,0.3,0.5,2,1.0,0.0,0.3
09_30_10_30,poc,V3,train,0.3,0.75,12,0.6666666666666666,0.3333333333333333,-0.05000000000000001
09_30_10_30,poc,V3,oos,0.3,0.75,2,1.0,0.0,0.3
09_30_10_30,poc,V3,train,0.3,1.0,12,0.75,0.25,-0.025000000000000022
09_30_10_30,poc,V3,oos,0.3,1.0,2,1.0,0.0,0.3
09_30_10_30,poc,V3,train,0.3,1.5,12,0.8333333333333334,0.16666666666666666,0.0
09_30_10_30,poc,V3,oos,0.3,1.5,2,1.0,0.0,0.3
09_30_10_30,poc,V3,train,0.5,0.5,12,0.3333333333333333,0.6666666666666666,-0.16666666666666666
09_30_10_30,poc,V3,oos,0.5,0.5,2,1.0,0.0,0.5
09_30_10_30,poc,V3,train,0.5,0.75,12,0.5833333333333334,0.4166666666666667,-0.020833333333333332
09_30_10_30,poc,V3,oos,0.5,0.75,2,1.0,0.0,0.5
09_30_10_30,poc,V3,train,0.5,1.0,12,0.6666666666666666,0.3333333333333333,0.0
09_30_10_30,poc,V3,oos,0.5,1.0,2,1.0,0.0,0.5
09_30_10_30,poc,V3,train,0.5,1.5,12,0.75,0.25,0.0
09_30_10_30,poc,V3,oos,0.5,1.5,2,1.0,0.0,0.5
09_30_10_30,poc,V3,train,0.75,0.5,12,0.16666666666666666,0.8333333333333334,-0.2916666666666667
09_30_10_30,poc,V3,oos,0.75,0.5,2,1.0,0.0,0.75
09_30_10_30,poc,V3,train,0.75,0.75,12,0.4166666666666667,0.5833333333333334,-0.125
09_30_10_30,poc,V3,oos,0.75,0.75,2,1.0,0.0,0.75
09_30_10_30,poc,V3,train,0.75,1.0,12,0.5,0.5,-0.125
09_30_10_30,poc,V3,oos,0.75,1.0,2,1.0,0.0,0.75
09_30_10_30,poc,V3,train,0.75,1.5,12,0.6666666666666666,0.3333333333333333,0.0
09_30_10_30,poc,V3,oos,0.75,1.5,2,1.0,0.0,0.75
09_30_10_30,poc,V3,train,1.0,0.5,12,0.16666666666666666,0.8333333333333334,-0.25
09_30_10_30,poc,V3,oos,1.0,0.5,2,1.0,0.0,1.0
09_30_10_30,poc,V3,train,1.0,0.75,12,0.3333333333333333,0.6666666666666666,-0.16666666666666666
09_30_10_30,poc,V3,oos,1.0,0.75,2,1.0,0.0,1.0
09_30_10_30,poc,V3,train,1.0,1.0,12,0.4166666666666667,0.5833333333333334,-0.16666666666666666
09_30_10_30,poc,V3,oos,1.0,1.0,2,1.0,0.0,1.0
09_30_10_30,poc,V3,train,1.0,1.5,12,0.5833333333333334,0.3333333333333333,0.08333333333333333
09_30_10_30,poc,V3,oos,1.0,1.5,2,1.0,0.0,1.0
09_30_10_30,poc,V3,train,1.5,0.5,12,0.16666666666666666,0.8333333333333334,-0.16666666666666666
09_30_10_30,poc,V3,oos,1.5,0.5,2,1.0,0.0,1.5
09_30_10_30,poc,V3,train,1.5,0.75,12,0.3333333333333333,0.6666666666666666,0.0
09_30_10_30,poc,V3,oos,1.5,0.75,2,1.0,0.0,1.5
09_30_10_30,poc,V3,train,1.5,1.0,12,0.3333333333333333,0.6666666666666666,-0.16666666666666666
09_30_10_30,poc,V3,oos,1.5,1.0,2,1.0,0.0,1.5
09_30_10_30,poc,V3,train,1.5,1.5,12,0.5,0.4166666666666667,0.125
09_30_10_30,poc,V3,oos,1.5,1.5,2,1.0,0.0,1.5
10_30_11_30,vah,V0,train,0.3,0.5,204,0.5147058823529411,0.4852941176470588,-0.08823529411764706
10_30_11_30,vah,V0,oos,0.3,0.5,10,0.6,0.4,-0.020000000000000018
10_30_11_30,vah,V0,train,0.3,0.75,204,0.5980392156862745,0.4019607843137255,-0.12205882352941176
10_30_11_30,vah,V0,oos,0.3,0.75,10,0.6,0.4,-0.12000000000000002
10_30_11_30,vah,V0,train,0.3,1.0,204,0.7058823529411765,0.29411764705882354,-0.08235294117647061
10_30_11_30,vah,V0,oos,0.3,1.0,10,0.6,0.4,-0.22000000000000003
10_30_11_30,vah,V0,train,0.3,1.5,204,0.7892156862745098,0.2107843137254902,-0.07941176470588236
10_30_11_30,vah,V0,oos,0.3,1.5,10,0.8,0.2,-0.06000000000000001
10_30_11_30,vah,V0,train,0.5,0.5,204,0.44607843137254904,0.553921568627451,-0.05392156862745098
10_30_11_30,vah,V0,oos,0.5,0.5,10,0.6,0.4,0.1
10_30_11_30,vah,V0,train,0.5,0.75,204,0.5245098039215687,0.47549019607843135,-0.09436274509803921
10_30_11_30,vah,V0,oos,0.5,0.75,10,0.6,0.4,0.0
10_30_11_30,vah,V0,train,0.5,1.0,204,0.6372549019607843,0.3627450980392157,-0.04411764705882353
10_30_11_30,vah,V0,oos,0.5,1.0,10,0.6,0.4,-0.1
10_30_11_30,vah,V0,train,0.5,1.5,204,0.7254901960784313,0.2696078431372549,-0.041666666666666664
10_30_11_30,vah,V0,oos,0.5,1.5,10,0.8,0.2,0.1
10_30_11_30,vah,V0,train,0.75,0.5,204,0.38235294117647056,0.6176470588235294,-0.022058823529411766
10_30_11_30,vah,V0,oos,0.75,0.5,10,0.5,0.5,0.125
10_30_11_30,vah,V0,train,0.75,0.75,204,0.45098039215686275,0.5490196078431373,-0.07352941176470588
10_30_11_30,vah,V0,oos,0.75,0.75,10,0.5,0.5,0.0
10_30_11_30,vah,V0,train,0.75,1.0,204,0.5588235294117647,0.4362745098039216,-0.01715686274509804
10_30_11_30,vah,V0,oos,0.75,1.0,10,0.5,0.5,-0.125
10_30_11_30,vah,V0,train,0.75,1.5,204,0.6617647058823529,0.3284313725490196,0.003676470588235294
10_30_11_30,vah,V0,oos,0.75,1.5,10,0.7,0.3,0.075
10_30_11_30,vah,V0,train,1.0,0.5,204,0.3137254901960784,0.6862745098039216,-0.029411764705882353
10_30_11_30,vah,V0,oos,1.0,0.5,10,0.4,0.6,0.1
10_30_11_30,vah,V0,train,1.0,0.75,204,0.38235294117647056,0.6127450980392157,-0.07720588235294118
10_30_11_30,vah,V0,oos,1.0,0.75,10,0.4,0.6,-0.05
10_30_11_30,vah,V0,train,1.0,1.0,204,0.4803921568627451,0.5098039215686274,-0.029411764705882353
10_30_11_30,vah,V0,oos,1.0,1.0,10,0.4,0.6,-0.2
10_30_11_30,vah,V0,train,1.0,1.5,204,0.5882352941176471,0.37745098039215685,0.022058823529411766
10_30_11_30,vah,V0,oos,1.0,1.5,10,0.6,0.4,0.0
10_30_11_30,vah,V0,train,1.5,0.5,204,0.27450980392156865,0.7254901960784313,0.049019607843137254
10_30_11_30,vah,V0,oos,1.5,0.5,10,0.3,0.7,0.1
10_30_11_30,vah,V0,train,1.5,0.75,204,0.3137254901960784,0.6715686274509803,-0.03308823529411765
10_30_11_30,vah,V0,oos,1.5,0.75,10,0.3,0.7,-0.075
10_30_11_30,vah,V0,train,1.5,1.0,204,0.37745098039215685,0.5980392156862745,-0.031862745098039214
10_30_11_30,vah,V0,oos,1.5,1.0,10,0.3,0.7,-0.25
10_30_11_30,vah,V0,train,1.5,1.5,204,0.46078431372549017,0.45098039215686275,0.014705882352941176
10_30_11_30,vah,V0,oos,1.5,1.5,10,0.5,0.5,0.0
10_30_11_30,vah,V1,train,0.3,0.5,78,0.4358974358974359,0.5641025641025641,-0.1512820512820513
10_30_11_30,vah,V1,oos,0.3,0.5,5,0.6,0.4,-0.020000000000000018
10_30_11_30,vah,V1,train,0.3,0.75,78,0.5,0.5,-0.225
10_30_11_30,vah,V1,oos,0.3,0.75,5,0.6,0.4,-0.12000000000000002
10_30_11_30,vah,V1,train,0.3,1.0,78,0.6153846153846154,0.38461538461538464,-0.2
10_30_11_30,vah,V1,oos,0.3,1.0,5,0.6,0.4,-0.22000000000000003
10_30_11_30,vah,V1,train,0.3,1.5,78,0.7564102564102564,0.24358974358974358,-0.13846153846153847
10_30_11_30,vah,V1,oos,0.3,1.5,5,0.8,0.2,-0.06000000000000001
10_30_11_30,vah,V1,train,0.5,0.5,78,0.4230769230769231,0.5769230769230769,-0.07692307692307693
10_30_11_30,vah,V1,oos,0.5,0.5,5,0.6,0.4,0.1
10_30_11_30,vah,V1,train,0.5,0.75,78,0.5,0.5,-0.125
10_30_11_30,vah,V1,oos,0.5,0.75,5,0.6,0.4,0.0
10_30_11_30,vah,V1,train,0.5,1.0,78,0.6025641025641025,0.3974358974358974,-0.09615384615384616
10_30_11_30,vah,V1,oos,0.5,1.0,5,0.6,0.4,-0.1
10_30_11_30,vah,V1,train,0.5,1.5,78,0.7307692307692307,0.2692307692307692,-0.038461538461538464
10_30_11_30,vah,V1,oos,0.5,1.5,5,0.8,0.2,0.1
10_30_11_30,vah,V1,train,0.75,0.5,78,0.358974358974359,0.6410256410256411,-0.05128205128205128
10_30_11_30,vah,V1,oos,0.75,0.5,5,0.6,0.4,0.25
10_30_11_30,vah,V1,train,0.75,0.75,78,0.41025641025641024,0.5897435897435898,-0.1346153846153846
10_30_11_30,vah,V1,oos,0.75,0.75,5,0.6,0.4,0.15
10_30_11_30,vah,V1,train,0.75,1.0,78,0.5256410256410257,0.47435897435897434,-0.08012820512820513
10_30_11_30,vah,V1,oos,0.75,1.0,5,0.6,0.4,0.05
10_30_11_30,vah,V1,train,0.75,1.5,78,0.6410256410256411,0.358974358974359,-0.057692307692307696
10_30_11_30,vah,V1,oos,0.75,1.5,5,0.8,0.2,0.3
10_30_11_30,vah,V1,train,1.0,0.5,78,0.2948717948717949,0.7051282051282052,-0.057692307692307696
10_30_11_30,vah,V1,oos,1.0,0.5,5,0.4,0.6,0.1
10_30_11_30,vah,V1,train,1.0,0.75,78,0.358974358974359,0.6410256410256411,-0.12179487179487179
10_30_11_30,vah,V1,oos,1.0,0.75,5,0.4,0.6,-0.05
10_30_11_30,vah,V1,train,1.0,1.0,78,0.46153846153846156,0.5384615384615384,-0.07692307692307693
10_30_11_30,vah,V1,oos,1.0,1.0,5,0.4,0.6,-0.2
10_30_11_30,vah,V1,train,1.0,1.5,78,0.6025641025641025,0.38461538461538464,0.02564102564102564
10_30_11_30,vah,V1,oos,1.0,1.5,5,0.6,0.4,0.0
10_30_11_30,vah,V1,train,1.5,0.5,78,0.2692307692307692,0.7307692307692307,0.038461538461538464
10_30_11_30,vah,V1,oos,1.5,0.5,5,0.2,0.8,-0.1
10_30_11_30,vah,V1,train,1.5,0.75,78,0.32051282051282054,0.6666666666666666,-0.019230769230769232
10_30_11_30,vah,V1,oos,1.5,0.75,5,0.2,0.8,-0.3
10_30_11_30,vah,V1,train,1.5,1.0,78,0.38461538461538464,0.6025641025641025,-0.02564102564102564
10_30_11_30,vah,V1,oos,1.5,1.0,5,0.2,0.8,-0.5
10_30_11_30,vah,V1,train,1.5,1.5,78,0.5,0.4358974358974359,0.09615384615384616
10_30_11_30,vah,V1,oos,1.5,1.5,5,0.4,0.6,-0.3
10_30_11_30,vah,V2,train,0.3,0.5,63,0.49206349206349204,0.5079365079365079,-0.10634920634920636
10_30_11_30,vah,V2,oos,0.3,0.5,3,0.6666666666666666,0.3333333333333333,0.033333333333333326
10_30_11_30,vah,V2,train,0.3,0.75,63,0.5873015873015873,0.4126984126984127,-0.13333333333333333
10_30_11_30,vah,V2,oos,0.3,0.75,3,0.6666666666666666,0.3333333333333333,-0.05000000000000001
10_30_11_30,vah,V2,train,0.3,1.0,63,0.6984126984126984,0.30158730158730157,-0.09206349206349207
10_30_11_30,vah,V2,oos,0.3,1.0,3,0.6666666666666666,0.3333333333333333,-0.13333333333333333
10_30_11_30,vah,V2,train,0.3,1.5,63,0.8095238095238095,0.19047619047619047,-0.04285714285714287
10_30_11_30,vah,V2,oos,0.3,1.5,3,0.6666666666666666,0.3333333333333333,-0.3
10_30_11_30,vah,V2,train,0.5,0.5,63,0.3968253968253968,0.6031746031746031,-0.10317460317460317
10_30_11_30,vah,V2,oos,0.5,0.5,3,0.6666666666666666,0.3333333333333333,0.16666666666666666
10_30_11_30,vah,V2,train,0.5,0.75,63,0.4603174603174603,0.5396825396825397,-0.1746031746031746
10_30_11_30,vah,V2,oos,0.5,0.75,3,0.6666666666666666,0.3333333333333333,0.08333333333333333
10_30_11_30,vah,V2,train,0.5,1.0,63,0.5873015873015873,0.4126984126984127,-0.11904761904761904
10_30_11_30,vah,V2,oos,0.5,1.0,3,0.6666666666666666,0.3333333333333333,0.0
10_30_11_30,vah,V2,train,0.5,1.5,63,0.7142857142857143,0.2857142857142857,-0.07142857142857142
10_30_11_30,vah,V2,oos,0.5,1.5,3,0.6666666666666666,0.3333333333333333,-0.16666666666666666
10_30_11_30,vah,V2,train,0.75,0.5,63,0.3333333333333333,0.6666666666666666,-0.08333333333333333
10_30_11_30,vah,V2,oos,0.75,0.5,3,0.3333333333333333,0.6666666666666666,-0.08333333333333333
10_30_11_30,vah,V2,train,0.75,0.75,63,0.3968253968253968,0.6031746031746031,-0.15476190476190477
10_30_11_30,vah,V2,oos,0.75,0.75,3,0.3333333333333333,0.6666666666666666,-0.25
10_30_11_30,vah,V2,train,0.75,1.0,63,0.5238095238095238,0.47619047619047616,-0.08333333333333333
10_30_11_30,vah,V2,oos,0.75,1.0,3,0.3333333333333333,0.6666666666666666,-0.4166666666666667
