config,direction,horizon,target,stop,n,hit,stop_rate,timeout,expectancy,r_multiple
SPY_morning_0930_1115_BASELINE,fade,15,0.4,0.15,8223,0.24467955733917063,0.7170132555028579,0.038307187157971545,-0.009680165389760418,-0.06453443593173612
SPY_morning_0930_1115_BASELINE,fade,15,0.4,0.2,8223,0.28991852122096556,0.6489115894442418,0.06116988933479266,-0.013814909400462122,-0.06907454700231061
SPY_morning_0930_1115_BASELINE,fade,15,0.4,0.25,8223,0.33004986014836435,0.5827556852730147,0.08719445457862095,-0.013668977258907925,-0.0546759090356317
SPY_morning_0930_1115_BASELINE,fade,15,0.4,0.3,8223,0.3626413717621306,0.5269366411285419,0.11042198710932749,-0.013024443633710314,-0.043414812112367716
SPY_morning_0930_1115_BASELINE,fade,15,0.4,0.5,8223,0.43621549312902835,0.3524261218533382,0.21135838501763346,-0.0017268636750577427,-0.0034537273501154854
SPY_morning_0930_1115_BASELINE,fade,15,0.4,0.75,8223,0.47938708500547245,0.2184117718594187,0.3022011431351088,0.027946005107624978,0.03726134014349997
SPY_morning_0930_1115_BASELINE,fade,15,0.4,1.0,8223,0.49738538246382097,0.13547367140946126,0.3671409461267177,0.06348048157606713,0.06348048157606713
SPY_morning_0930_1115_BASELINE,fade,15,0.4,1.5,8223,0.5099112246138878,0.05946734768332725,0.4306214277027849,0.11476346832056428,0.07650897888037618
SPY_morning_0930_1115_BASELINE,fade,15,0.5,0.15,8223,0.1989541529855284,0.7452268028699988,0.05581904414447282,-0.012306943937735612,-0.08204629291823742
SPY_morning_0930_1115_BASELINE,fade,15,0.5,0.2,8223,0.23446430743037822,0.6793141189346954,0.08622157363492643,-0.018630670071749976,-0.09315335035874987
SPY_morning_0930_1115_BASELINE,fade,15,0.5,0.25,8223,0.2683935303417244,0.6138878754712392,0.11771859418703637,-0.019275203696947588,-0.07710081478779035
SPY_morning_0930_1115_BASELINE,fade,15,0.5,0.3,8223,0.29648546759090355,0.5579472212088046,0.14556731120029187,-0.019141432567189573,-0.06380477522396524
SPY_morning_0930_1115_BASELINE,fade,15,0.5,0.5,8223,0.3608172199927034,0.3760184847379302,0.2631642952693664,-0.0076006323726134015,-0.015201264745226803
